probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.01,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.02,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.03,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.04,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.05,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.06,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.07,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.08,0.999876421156698,0.6046633286002541,0.009750366960958743,0.6045886050055185,0.36557255833642105
0.09,0.9997116493656286,0.6221065853220886,0.009553213245848973,0.6219272004935644,0.38690500701797736
0.1,0.9995056846267919,0.6360490720352312,0.009400974236322619,0.6357346632008094,0.40435844258950504
0.11,0.9992997198879552,0.6434236002440125,0.009322602955414358,0.6429730234931413,0.413704017635735
0.12,0.9990525622013511,0.6512445960097741,0.009240847414647141,0.6506275822633486,0.42371769696391054
0.13,0.9986406327236778,0.6574372881355932,0.009177976545265653,0.6565435893998677,0.4316362369578574
0.14,0.9981875102982369,0.6627464923556601,0.009125118726883276,0.6615452711633858,0.43843680799800794
0.15,0.9979403526116329,0.6684694130956651,0.009067633265249555,0.6670926018147794,0.4459310000155858
0.16,0.9975284231339595,0.6743713275223482,0.009009697131526863,0.6727045669501229,0.45365267184450075
0.17,0.9969517218652166,0.6811516703723509,0.0089443726616905,0.6790753306290838,0.4625532957666569
0.18,0.9961278629098699,0.6870081536407284,0.008890045023098356,0.6843479638877944,0.47015263111834554
0.19,0.9957159334321964,0.6916957591712929,0.00884586944292841,0.6887324884943357,0.47639334149502327
0.2,0.9950156533201516,0.6965310418408835,0.008801903189573171,0.6930592896550726,0.48273730908095036
