probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.9900493474917806,0.006418824793985513,0.9900493474917806,0.9801977104689006
0.01,0.9984758609326083,0.9964119948411786,0.006423303556630198,0.9948933243926235,0.9913236420122258
0.02,0.9975284231339595,0.9967880873590345,0.006426328633927784,0.9943244489819731,0.9911307657150669
0.03,0.9968281430219147,0.997049264792485,0.006428568448925057,0.9938867671244581,0.9909540704484208
0.04,0.9960866699621025,0.9972219306269965,0.006430949392181221,0.9933194720914237,0.9905599616883984
0.05,0.9950568462679189,0.9973588035918268,0.0064342674099182925,0.9924287056996279,0.9898075065667661
0.06,0.9941917943648048,0.9974668462862455,0.006437058986357301,0.9916733537287253,0.989161292689896
0.07,0.9933679354094579,0.9975701988968744,0.00643972099456041,0.9909542489041904,0.988546427177056
0.08,0.9923793046630417,0.9976495715770083,0.006442922703930007,0.990046788138973,0.9877197540280395
0.09,0.9916378316032295,0.9977292622488593,0.006445325811141493,0.9893860821435487,0.9871394458163721
0.1,0.9901136925358379,0.997785181936276,0.006450281074575805,0.987920770844469,0.9857327060756745
0.11,0.989413412423793,0.9978397241493914,0.006452559767886375,0.9872760065226656,0.9851432180078893
0.12,0.9883012028340749,0.9978938930460658,0.0064561859745547205,0.9862197347982045,0.9841426505566389
0.13,0.9871066073488218,0.9979509575939506,0.00646008768938565,0.9850839840510726,0.9830655051942317
0.14,0.9859532048113363,0.9979973213383201,0.006463862163846055,0.9839786573666457,0.9820080643059891
0.15,0.9850057670126874,0.9980471516745928,0.0064669668145620526,0.9830822001500602,0.9811623897217595
0.16,0.9836463997363651,0.9980962875707717,0.006471430616280383,0.9817738198592214,0.9799048048356644
0.17,0.9823282254078102,0.9981418438996672,0.006475768136716465,0.9805029062232395,0.9786809787666468
0.18,0.9809276651837205,0.99818695223792,0.006480386547720748,0.9791491964755968,0.9773739522161843
0.19,0.9796094908551656,0.9982247236174087,0.006484742642136676,0.9778704132618881,0.9761344230119894
0.2,0.9786620530565168,0.9982657988021024,0.006487878104933808,0.9769648561517692,0.975270602527927
0.21,0.9776734223101005,0.9983073099228857,0.006491154840724689,0.9760185242094979,0.9743664273384888
0.22,0.9765612127203823,0.9983385079495121,0.006494848136816591,0.9749386640286325,0.9733188111886356
0.23,0.9748723018619212,0.9983679654196161,0.006500469739354503,0.9732812765538241,0.9716928478540482
0.24,0.9733069698467622,0.9983968777529655,0.006505692960541763,0.9717466397902071,0.9701888111334784
0.25,0.9718240237271379,0.9984324203011617,0.006510652375446029,0.9703006121166999,0.9687795885753755
0.26,0.9703822705552809,0.9984655741017678,0.006515485018358282,0.9688932908681556,0.9674065959100241
0.27,0.9691464821222606,0.9984944388119271,0.006519635835836276,0.9676873727932199,0.9662304602425542
0.28,0.9677047289504037,0.9985256373376977,0.006524488667344265,0.9662779812299059,0.9648533370529757
0.29,0.9657686604053386,0.9985540454032324,0.006531023308118927,0.9643722027714114,0.9629777643518193
0.3,0.9638737848080409,0.9985830601761886,0.006537437890926374,0.9625080336572185,0.9611442176935912
0.31,0.9616493656286044,0.9986048123388339,0.006544993050606677,0.9603076842993111,0.9589678748672538
0.32,0.959919261822376,0.9986342889991655,0.006550886600897334,0.9586082895265923,0.9572991076400946
0.33,0.9581891580161477,0.9986686378343638,0.00655679578440027,0.9569134612236422,0.955639462845581
0.34,0.9555528093590377,0.998695804569859,0.006565832773655992,0.9543065817518133,0.953061979468939
0.35,0.9531636183885319,0.9987190995854295,0.006574054999979226,0.9519427107145845,0.9507233669017828
0.36,0.950774427418026,0.9987451319774989,0.006582308018746197,0.9495813309924473,0.948389731745421
0.37,0.9485912011863569,0.9987641248352204,0.0065898771401403464,0.9474188608792822,0.9462479694384777
0.38,0.9471494480145,0.9987872251456844,0.006594889253781122,0.9460007689806691,0.9448534830358861
0.39,0.9442659416707859,0.9988077035816426,0.0066049496204174446,0.943140096770555,0.9420155942111662
0.4,0.9415472071181413,0.998828513125376,0.006614477308536174,0.9404441969231635,0.9393424788901518
0.41,0.9393639808864722,0.9988500992171029,0.006622157931134713,0.9382838055094255,0.9372048722268905
0.42,0.9364392815949909,0.9988726678315765,0.00663248955858289,0.9353836034690735,0.9343291154430668
0.43,0.933555775251277,0.998896317020136,0.006642723072094286,0.9325254256313784,0.9314962131908187
0.44,0.9303839182731917,0.9989162095030468,0.006654035255515486,0.9293755770240492,0.9283683286055702
0.45,0.9276239907727797,0.9989402915923227,0.00666392503932618,0.9266409798305946,0.9256590105933697
0.46,0.9248228703246004,0.9989563908922857,0.006674008230757864,0.9238577167541072,0.9228935704266705
0.47,0.9222277146152579,0.9989759695386995,0.0066833906640816005,0.9212833253432363,0.9203399031545966
0.48,0.9197561377492174,0.998997600206084,0.006692363007728314,0.9188341743862846,0.9179131351992368
0.49,0.9169138243532707,0.9990121587436871,0.0067027267207242615,0.9160080590490909,0.915103188497247
0.5,0.9138655462184874,0.99903022451758,0.006713894951177255,0.9129793018175363,0.9120939168746767
0.51,0.9109820398747734,0.9990494955892579,0.006724510898044763,0.9101161474277657,0.909251078015348
0.52,0.9076866040533861,0.9990693827378742,0.006736705445986483,0.9068418952310536,0.9059979725093327
0.53,0.9038556599110232,0.9990884171020679,0.006750965633840024,0.9030317205492492,0.9022085322765062
0.54,0.8999835228208931,0.99910849644461,0.0067654715289701,0.8991811843105059,0.8983795610877532
0.55,0.8959466139396935,0.9991244176124302,0.006780695058240492,0.8951621388643252,0.8943783506615163
0.56,0.8924040204317021,0.9991409591070447,0.006794139318876648,0.8916374088851136,0.8908714558891926
0.57,0.8885730762893392,0.99915922980397,0.006808768243875241,0.8878259905298005,0.8870795328977022
0.58,0.8856071840500906,0.9991817454594619,0.0068201584189906215,0.8848825319506085,0.8841584728009971
0.59,0.8817762399077278,0.9991993934627506,0.006834956491145747,0.8810702840856665,0.8803648934564512
0.6,0.8778217169220629,0.9992237117000714,0.006850332996785681,0.877140274193793,0.8764593604615403
0.61,0.8734140715109573,0.9992431047557299,0.006867594848334044,0.872752988553952,0.8720924059674929
0.62,0.868800461361015,0.9992653899606805,0.006885803722024543,0.8681622318199337,0.8675244711286807
0.63,0.864104465315538,0.9992825570417676,0.006904487702326036,0.8634845196517201,0.8628650187635534
0.64,0.8598615916955017,0.9992997977730862,0.006921500175127689,0.8592595146941588,0.8586578592684732
0.65,0.8544241225902126,0.9993133382225339,0.0069434881609629195,0.8538374222034849,0.8532511246814876
0.66,0.8494809688581315,0.9993367379155362,0.0069636593855512165,0.8489175403400143,0.8483544855226706
0.67,0.8450733234470259,0.9993524581250514,0.006981794822167652,0.8445261030826919,0.8439792370664587
0.68,0.8404185203493162,0.9993681580347092,0.007001101950020166,0.8398875086597519,0.8393568324856572
0.69,0.8355577525127699,0.9993843789518319,0.0070214353483255615,0.8350433655733629,0.8345292953013828
0.7,0.8304910199373867,0.9994031438097952,0.007042819937924936,0.8299953362312276,0.8294999483769568
