probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.9900493474917806,0.006418824793985513,0.9900493474917806,0.9801977104689006
0.01,0.9988877904102818,0.9951751240522492,0.006422059879791728,0.9940682807358292,0.9892720245976849
0.02,0.9976931949250288,0.9957640844193059,0.006425864907159282,0.9934670507758934,0.9892588082166055
0.03,0.9968281430219147,0.9961086209907445,0.006428629945781711,0.992949106910324,0.9890851655984342
0.04,0.9957571263799637,0.9963624085293755,0.006432069657882231,0.9921349687502304,0.9885259870501963
0.05,0.9950156533201516,0.9965818548250982,0.00643445139704066,0.9916145453658036,0.988225062892199
0.06,0.9940270225737354,0.9967501933862326,0.006437639343062014,0.9907966269815118,0.9875767295502489
0.07,0.9932443565661558,0.9969824329567605,0.006440160037460213,0.9902471751298981,0.9872590378895651
0.08,0.9922145328719724,0.9971256377308344,0.006443491930285733,0.9893625488557674,0.9865187624748109
0.09,0.9910199373867193,0.9972478504719855,0.006447366314822869,0.9882925023337875,0.9855725735899493
0.1,0.9899901136925359,0.9973403051292499,0.006450712778937946,0.9873570420650545,0.984730973604675
0.11,0.9890838688416543,0.9974182227402841,0.0064536622187412645,0.9865302746011272,0.9839832731721407
0.12,0.9881776239907728,0.9974883352492827,0.006456616229661496,0.9856956530851476,0.9832199160583583
0.13,0.9874361509309606,0.9975606700822051,0.006459035192490172,0.9850274683860825,0.9826246614125985
0.14,0.9863239413412423,0.9976141827555369,0.0064626723610224125,0.9839707526733636,0.9816231782835882
0.15,0.9855412753336629,0.9976736427898091,0.006465234110902107,0.9832485542818497,0.9809611669181862
0.16,0.9840583292140386,0.9977219140478171,0.006470100563891331,0.9818165597581274,0.9795798972457219
0.17,0.9831932773109243,0.9977683632876548,0.006472943211260439,0.9809991470979463,0.9788099133865032
0.18,0.9821222606689735,0.9978114887329927,0.0064764688288379765,0.9799728750359208,0.9778281933575432
0.19,0.9809276651837205,0.9978578213014084,0.006480408176758963,0.9788263428345049,0.9767295218932645
0.2,0.9794035261163289,0.9978980677315664,0.006485445945740336,0.9773448862409673,0.9752905734871888
0.21,0.9780441588400066,0.9979370947637275,0.0064899488183916675,0.9760265464234298,0.9740130961500719
0.22,0.976890756302521,0.9979770835317001,0.006493776354680798,0.9749145879038666,0.9729424171288101
0.23,0.9754078101828967,0.9980156517015328,0.0064987082940817864,0.9734722613544486,0.971540553329025
0.24,0.9742956005931784,0.9980512505754181,0.006502414197181695,0.9723969426021498,0.9705019846197886
0.25,0.9730598121601581,0.998087542823292,0.006506539533948451,0.9711988769390263,0.9693415006768136
0.26,0.9716592519360685,0.9981197729024184,0.006511225016071945,0.9698323118809624,0.9680088068880536
0.27,0.9703822705552809,0.9981536146396017,0.006515505618256282,0.9685905709369376,0.9668021794865398
0.28,0.9692700609655627,0.9981822949875564,0.006519240828905764,0.9675082139173341,0.9657495693873162
0.29,0.9677047289504037,0.9982076360883203,0.006524509692845159,0.9659702499170713,0.9642388797013637
0.3,0.9664277475696161,0.9982370190751785,0.006528816878974595,0.9647239538854326,0.9630231639570143
0.31,0.9651507661888284,0.9982604668937844,0.006533133004890863,0.9634718544785537,0.9617958632907814
0.32,0.964368100181249,0.9982913058609889,0.00653578151839977,0.96272029006062,0.9610752955434864
0.33,0.9635442412259021,0.9983057708548615,0.006538574106497301,0.9619117764897868,0.9602820775230058
0.34,0.9619377162629758,0.9983326920610491,0.0065440300550336835,0.9603338698718742,0.9587326975865934
0.35,0.9603723842478168,0.9983571840109625,0.0065493593871320385,0.9587946691395445,0.9572195459268781
0.36,0.9588482451804251,0.998388314762127,0.006554560525898382,0.9573028836183074,0.9557600126926065
0.37,0.9574476849563355,0.998417151001972,0.006559350882617305,0.9559321898475381,0.9544190935386553
0.38,0.9558823529411765,0.9984410326127112,0.0065647178218419125,0.9543921635268564,0.9529042972692341
0.39,0.9543994068215521,0.9984629528543109,0.006569814513479836,0.9529324499374496,0.9514677478352387
0.4,0.9526693030153238,0.9984858561432505,0.00657577586747089,0.9512268246426493,0.9497865303897413
0.41,0.9513099357390015,0.9985098601661865,0.0065804707930894575,0.9498923509094542,0.9484768784795293
0.42,0.9494562530894711,0.9985305501597446,0.006586890011886993,0.9480610747500393,0.9466679465551955
0.43,0.9473554127533367,0.9985487548632501,0.0065941882426556455,0.9459805678178047,0.9446077181192992
0.44,0.9457900807381776,0.9985717994755504,0.006599641309154185,0.9444393028488481,0.9430904541412086
0.45,0.9439363980886473,0.9985936138182394,0.006606116790275007,0.9426088589819145,0.9412831869078372
0.46,0.9422474872301861,0.998610912670064,0.00661203347570292,0.9409386231840107,0.9396315772642984
0.47,0.9405997693194925,0.9986371574063317,0.006617820575533806,0.9393178798902694,0.9380377374745608
0.48,0.9383341571922886,0.998659963235343,0.006625803607393681,0.9370767549241176,0.9358210376212138
0.49,0.9361921239083869,0.9986772915369295,0.0066333781226869636,0.9349538146630334,0.9337171433397986
0.5,0.9341324765200197,0.9986988133177458,0.006640685540782509,0.9329169957821107,0.9317030966115505
0.51,0.9319080573405832,0.9987197598446054,0.0066486049032550495,0.93071499122444,0.9295234525194467
0.52,0.9297660240566815,0.9987355622122164,0.0066562580970791815,0.9285903927620669,0.9274162479800857
0.53,0.9267589388696655,0.9987565440624194,0.006667046824572983,0.9256065549644222,0.9244556039977883
0.54,0.9236282748393475,0.9987707591866853,0.006678335376278801,0.9224929132675835,0.9213589473286015
0.55,0.9215686274509803,0.9987959402894613,0.0066857923343682304,0.9204590037961702,0.9193507161944966
0.56,0.9184379634206624,0.9988162467419636,0.006697176137465757,0.9173507594891589,0.9162648425388514
0.57,0.9154308782336464,0.9988373032699881,0.006708165415783308,0.9143665097449722,0.9133033787940593
0.58,0.9119706706211896,0.9988524704470124,0.006720878427092515,0.9109241573251939,0.909878844934133
0.59,0.9085928489042676,0.9988724253330575,0.006733358382774061,0.9075683426252781,0.9065449915536149
0.6,0.9058329214038556,0.9988923678916999,0.006743606950848176,0.9048295917753534,0.903827373466963
0.61,0.9033201515900477,0.9989104322887502,0.006752978563571187,0.9023359231199539,0.9013527670334216
0.62,0.8995304003954523,0.9989316945256276,0.006767187416195923,0.8985694271443454,0.8976094805062234
0.63,0.8964409293129016,0.9989511754068716,0.006778837180383047,0.8955007200199514,0.8945614968416303
0.64,0.8933926511781183,0.9989675857278382,0.006790390985688966,0.8924702998543975,0.8915489007793473
0.65,0.8896028999835228,0.9989841966415877,0.006804838166622242,0.8886992383700663,0.8877964946991115
