probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.5012491998926307,0.011098117112247107,0.5012491998926307,0.2512507603930025
0.01,0.9994232987312572,0.6115494164797217,0.009673555694740458,0.611196735155339,0.37377700673855857
0.02,0.9988877904102818,0.6317805221197437,0.00945034909042074,0.6310778497644449,0.3987026934223862
0.03,0.998311089141539,0.6461805092654312,0.009297837292546936,0.645089167986807,0.41684404709132833
0.04,0.9974460372384247,0.6577925076743365,0.009179776320772976,0.656112530104893,0.43158590649425116
0.05,0.9967869500741473,0.6678442303977038,0.009079254284450925,0.6656984135427433,0.44458284466942577
0.06,0.9957983193277311,0.6762903902643727,0.008998196932172178,0.6734488340027577,0.4554469747708117
0.07,0.9946037238424782,0.6844596893071777,0.008922047629517591,0.6807661558049846,0.4659569914931215
0.08,0.9935327072005272,0.6923584797336089,0.008849101863106303,0.6878807947229738,0.4762601012723448
0.09,0.9929148129840172,0.7002701838993638,0.008775041194150788,0.6953086386847201,0.4869039082785653
0.1,0.9916790245509969,0.7070190895741556,0.008715781986775254,0.7011360010878325,0.4957165371567835
0.11,0.9904020431702093,0.7136539032353815,0.00865846220558073,0.7068042838807167,0.5044136360149621
0.12,0.989536991267095,0.7197387344199425,0.008605126989424451,0.7122081017562967,0.5126037578017066
0.13,0.9883423957818421,0.7260045993706125,0.008552084179105718,0.7175411250905875,0.5209381570533306
0.14,0.9873537650354259,0.7317214641145404,0.008503730072433852,0.7224679425507258,0.5286453006990367
0.15,0.9857472400724996,0.7373058910525019,0.008459678838354572,0.7267972471941988,0.5358718919570242
0.16,0.9841819080573406,0.742864249735713,0.008416084866939096,0.7311135547324787,0.543118122307953
0.17,0.9829461196243203,0.7480016300429454,0.008375238609830395,0.7352452997233796,0.5499646826745019
0.18,0.9814219805569286,0.7529311380084063,0.008337793484373574,0.7389431686871922,0.5563733209231854
0.19,0.9803097709672104,0.7575362088174439,0.008301755572660881,0.7426201473651973,0.562561651026483
0.2,0.9791151754819575,0.7616316329146373,0.008270789789488552,0.7457250899138249,0.5679678179364812
0.21,0.9772614928324271,0.7661800800930112,0.008238848232981787,0.7487582888501647,0.5736836857215252
0.22,0.9758197396605701,0.7703739837398375,0.008208472617753806,0.7517461402542844,0.5791256688287397
0.23,0.9744191794364805,0.7748624213836478,0.00817558154636673,0.7550408048208185,0.5850527462669176
0.24,0.9723595320481133,0.7784006595218467,0.008153813895472995,0.7568853010386056,0.5891600175108421
0.25,0.9700527269731422,0.7820470244420828,0.00813228502365517,0.7586268486812741,0.5932818696730646
0.26,0.9680754654803098,0.7859603357747232,0.008107238548738707,0.7608689179041758,0.5980127901965163
0.27,0.9664689405173834,0.7894878524799784,0.008084056398376772,0.7630154883376691,0.6023914592966684
0.28,0.9646152578678531,0.7929901794784965,0.008062242730708786,0.764930426464325,0.606582316170508
0.29,0.96280276816609,0.7962458268038427,0.008042444799803875,0.7666276861874368,0.6104240958390325
0.3,0.9602076124567474,0.7995746578396734,0.008025404486639284,0.7677576731851535,0.6138795788408029
0.31,0.9577772285384742,0.802921472477381,0.008007629412863697,0.7690199026434168,0.6174625925948644
0.32,0.9560059317844785,0.8063092797832053,0.007986862759270939,0.770836454325615,0.6215325863179263
0.33,0.9538227055528093,0.8095587721138382,0.007969065481040444,0.7721755383216313,0.6251214806600018
0.34,0.9517218652166749,0.8128914221377805,0.00795033380106047,0.773646540495604,0.6288906365354455
0.35,0.9492502883506344,0.8160923610865177,0.007934331138309323,0.774675909082127,0.6322070917196776
0.36,0.946202010215851,0.8192453099365147,0.007921225195067922,0.7751715591218381,0.6350556642067415
0.37,0.9431537320810677,0.8223251804762418,0.007908809083536405,0.775579062950405,0.6377781929142863
0.38,0.939693524468611,0.8252658997178207,0.007899346353330462,0.7754970219295982,0.6399912475312204
0.39,0.9368924040204317,0.8284101256601711,0.007885544413103301,0.7761311541446256,0.6429549069337229
0.4,0.933308617564673,0.8313275115579365,0.007876968910836835,0.7758851305556174,0.6450146548396061
0.41,0.9303839182731917,0.8347871082199881,0.00786131342809265,0.7766725006696594,0.6483561908680118
0.42,0.9277063766683143,0.8381778257471435,0.007845270305370276,0.7775829137276082,0.6517527559663353
0.43,0.9245757126379964,0.8409831765896062,0.007835945577420282,0.7775526198119012,0.653908672174983
0.44,0.9214450486076784,0.8436993173160336,0.007827413147682791,0.7774225584545377,0.6559108818341777
0.45,0.9181084198385236,0.8462940461725394,0.007820803506640677,0.7769896894502207,0.6575617481191722
0.46,0.9143598615916955,0.8491908642258694,0.007813612199643894,0.7764660410784983,0.6593678684654893
0.47,0.9106524962926347,0.8512186669747025,0.007813276792229491,0.7751644039714017,0.6598344106347763
0.48,0.90731586752348,0.8539526228046369,0.0078057849088667775,0.7748047647839402,0.6616465610487755
0.49,0.9034025374855824,0.8567466208297523,0.0078003812432223965,0.7739870712397964,0.6631108078506123
0.5,0.899365628604383,0.8597361685371137,0.00779405324402969,0.7732171596503049,0.6647627582849028
0.51,0.8943812819245345,0.8618609082248333,0.007798824793115964,0.7708322639387699,0.6643501950872727
0.52,0.8894381281924535,0.8643368960409912,0.007800757841836824,0.7687741909423744,0.6644798979555562
0.53,0.8854012193112539,0.8667984030326249,0.0077989460380758395,0.7674643629421338,0.6652368841826924
0.54,0.8816938540121931,0.8694098054348267,0.00779458269829286,0.7665532820698233,0.666448939819753
0.55,0.8775333662876915,0.8716091812937278,0.007795581028901426,0.7648661389479438,0.6666643491677119
0.56,0.8729197561377492,0.8741079899352391,0.0077963279239963105,0.7630261334123271,0.6669672397451067
0.57,0.8677294447190641,0.8754103810829905,0.007809270335602327,0.7596193638784476,0.6649786768108507
0.58,0.8623743615093096,0.877961836863074,0.007813210273215559,0.7571317784943341,0.6647328069942917
0.59,0.8569780853517878,0.8799221756968236,0.007822193328639123,0.7540740213872433,0.6635264535355163
0.6,0.8511286867688251,0.8824257954302798,0.007829119254241096,0.75105790843551,0.6627528722654071
0.61,0.8447437798648871,0.8846469091065959,0.0078409762723289,0.7472999738444951,0.6610966120369726
0.62,0.8387708024386225,0.8866536033093838,0.007852861640823763,0.7436991543329079,0.6594035349674143
0.63,0.833415719228868,0.8886936659931477,0.007861790095189237,0.7406512708178186,0.6582120930855708
0.64,0.8268660405338606,0.8909454061251665,0.007874895035779284,0.7366925002945488,0.6563527988642911
0.65,0.8203987477343879,0.8936552095485956,0.007884228329540277,0.7331536148199799,0.6551865472832594
0.66,0.8135607184050091,0.8958947607167158,0.007899383290432969,0.728864785143975,0.652986142281402
0.67,0.8058164442247487,0.8976688693098385,0.007923030481470281,0.7233563363585047,0.6493344645670461
0.68,0.7983605206788598,0.8997678737233055,0.007943078030036297,0.7183391481558487,0.6463384879483984
0.69,0.7909457900807382,0.9016670579948345,0.00796493029303568,0.7131697635754991,0.643041682573992
0.7,0.7827483934750371,0.903867193074252,0.007988764512849562,0.707500593293662,0.6394865753587102
0.71,0.7733152084363157,0.905989093190483,0.008020150187644424,0.7006151444416271,0.634749679388189
0.72,0.7638820233975944,0.9089304970100971,0.008045613417410813,0.6943156671838541,0.6310846844553176
0.73,0.7560553633217993,0.9114112622901976,0.00806694989227695,0.6890773730463952,0.6280328783838284
0.74,0.7462102488054045,0.9133306443480892,0.008104300317084727,0.681536687360588,0.6224683418139081
0.75,0.7350469599604548,0.9164398335986852,0.008140075432430444,0.6736263136733786,0.6173379868105268
0.76,0.7250370736529906,0.9188723570869225,0.008176025195303532,0.6662165248429281,0.6121679485126796
0.77,0.7134618553303674,0.9207378661421509,0.008226621647745352,0.6569113462507025,0.6048431511914394
0.78,0.7021337946943483,0.923147746967071,0.008272636668830994,0.6481732306415277,0.598359657511094
0.79,0.6891992090954029,0.9250290263725327,0.0083341197977117,0.6375292733662401,0.5897330830259613
0.8,0.676099851705388,0.9276025771447949,0.008392723642207951,0.6271519648491316,0.5817477788554762
0.81,0.6610644257703081,0.9298875883648163,0.008468159261893912,0.614715604633324,0.5716164111227016
0.82,0.6471412094249465,0.9323442136498516,0.008537670634808455,0.6033583620217157,0.5625376775881991
0.83,0.6307876091613116,0.9343462078223198,0.008630262638128841,0.5893740105611791,0.5506793717568695
0.84,0.61422804415884,0.9369737338192786,0.008722779704967664,0.5755155439520211,0.5392429480877583
0.85,0.5972977426264624,0.9382684094732755,0.008834049358127401,0.5604256029561088,0.5258296391137296
0.86,0.5782666007579502,0.9404434916594091,0.0089586607335874,0.5438270611268242,0.5114386202249854
0.87,0.5576289339265118,0.942359902540898,0.009105406518540842,0.5254871478289725,0.495198017414605
0.88,0.5362909869830285,0.945186583418034,0.00925849155740616,0.506895045704374,0.47911039640084546
0.89,0.5140467951886637,0.9473164806801792,0.009436511490409893,0.48696500092304973,0.4613099708888437
0.9,0.4901548854836052,0.9500958160332162,0.00963686773020408,0.4656941059062135,0.442454021572823
0.91,0.46515076618882845,0.952348823479801,0.00987017591184353,0.44298578492065876,0.4218769910874655
0.92,0.43656286043829295,0.9536578781607127,0.010174863609517698,0.4163316111693538,0.3970379209189968
0.93,0.40492667655297415,0.9572499756548837,0.010526904024640106,0.38761605127234744,0.37104545564389674
0.94,0.3692947767342231,0.9597473503907504,0.010995520876888223,0.3544296834838144,0.34016294962342314
0.95,0.33020266930301534,0.962420458638492,0.011597100545600899,0.3177938044342623,0.30585125901609395
0.96,0.2894216510133465,0.9668363836521261,0.012332581282342424,0.2798233824163716,0.27054342711675067
0.97,0.24303839182731915,0.9684832567301379,0.013435878767868756,0.23537861322737738,0.22796024590307395
0.98,0.19035261163288844,0.9734569201601011,0.015106443724758478,0.1853000670645834,0.18038163259014955
0.99,0.1303344867358708,0.9771463866584311,0.01818899439941613,0.12735587277093738,0.12444533089785234
1.0,0.0651672433679354,0.9789603960396039,0.025676480419203417,0.06379615037628329,0.06245390463816842
