plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
overall,0,14969,2858,0.8396813821731082,0.002747958120515438
overall,1,6446,1304,0.831741935483871,0.004249436975858744
overall,2,1635,346,0.8253407370015144,0.008530416074760763
overall,3,943,217,0.8129310344827586,0.011449821849899679
overall,4,694,160,0.8126463700234192,0.013352202815884338
overall,5,520,108,0.8280254777070064,0.015058235466825042
overall,6,349,100,0.77728285077951,0.019635555942147692
overall,7,227,51,0.8165467625899281,0.023212976020605847
overall,8,61,19,0.7625,0.04757806085792064
