LikelihoodQRing,LikelihoodTRing,LikelihoodThetaRing,LikelihoodPhiRing
-0.446798,-0.13605,0.188107,-0.116548
0.292802,-0.114981,0.188844,-1.56354
-0.491405,-0.288266,-0.590275,0.0293437
-0.360149,-0.226724,0.000336953,-0.115548
0.0740334,-0.460622,-0.677135,-0.361176
0.794711,-0.111384,0.0794227,0.00811966
-0.209102,-0.368743,-0.600055,0.0624485
-0.565508,-0.120455,-0.307494,0.281365
-0.122363,-0.149037,-0.365922,0.127839
-0.476513,-0.568701,-0.000167701,0.0492953
-0.340248,-0.369707,-0.736206,0.310106
0.143317,-0.218892,0.134117,-1.13475
-2.32804,-0.837203,-1.40716,-2.24337
-0.184142,0.0189257,-0.0044503,0.221634
0.139445,0.101157,0.146197,0.160303
0.427592,-0.268735,-0.602609,-0.225061
-1.5306,-0.43881,-0.0280224,-2.0111
0.444744,0.0311638,0.0771176,0.30655
-1.63743,-1.96785,-2.97686,-1.37537
-0.40862,-0.467906,-0.781347,-0.0686454
-0.356024,-0.402432,-1.74786,-1.3392
-1.12318,-0.885784,-2.47923,-0.854489
-1.25072,-0.941896,-1.25314,-1.8076
-0.0905486,-0.130146,0.0542238,-0.177809
-0.0348395,-0.102669,-0.0847672,-1.12135
0.275837,0.180359,0.148556,-0.249448
-1.22809,-0.208557,-0.265693,-0.579112
-0.163652,-0.251486,-0.609982,0.130091
0.0989057,0.055445,0.0978457,0.223102
-0.629402,0.0346427,0.112228,0.176046
0.2624,0.023072,-0.179842,0.323603
0.0111863,-0.0303729,-0.381152,0.280535
0.0209015,0.0184499,-0.275019,0.28536
-0.874583,-0.957018,-1.5494,-0.429618
0.15294,0.0394534,0.141332,0.0589637
0.851567,-0.352061,0.151962,0.114383
-0.0437513,0.0133052,-0.0255426,0.152908
-0.295563,0.0125716,0.0967144,-0.934368
0.306076,0.0560622,0.144147,0.266868
0.401959,-0.0280864,-0.0395575,0.269716
-0.926197,-0.224441,-0.00993618,-0.0297273
-0.829722,-0.0142266,0.154052,-0.383045
0.613308,-0.241604,-0.419401,-0.462933
-0.0378241,-0.360371,-1.18432,-0.718414
-1.06627,-0.66094,-0.414905,-0.126056
0.35469,-0.322912,0.0503702,0.146606
0.841908,-0.26326,0.0181435,0.141711
-0.234286,-0.397563,-0.177102,-0.212757
-0.240566,-0.372666,0.0632041,-0.0713158
-1.00917,-0.568034,-0.421559,-0.0723041
-0.69614,-1.32233,-1.75662,-2.23076
-0.391243,-0.449495,-0.0281581,0.0440654
-1.51155,-0.312007,-0.173228,-0.0042172
-0.191711,-0.897874,-2.17715,-0.408555
-0.165857,-0.440592,-0.0341579,-0.109255
-0.649625,-0.798907,-0.78707,-0.513401
-0.412688,-0.0042045,-0.942934,-0.092595
0.810261,0.0364061,0.222129,-1.29711
0.118855,-0.335701,-0.30889,-0.533046
0.235504,-0.0628099,0.102531,-0.243076
-0.683986,0.019886,-0.390749,-1.28083
0.762775,-0.0424803,-0.322125,-0.651186
-0.0870299,-0.13277,-0.527452,0.084625
0.231638,-0.420605,-1.86428,0.0936832
-1.03417,-0.438387,-3.86189,-0.808155
-0.234654,-0.818283,-2.08031,-1.6234
-0.324797,-0.0358434,0.025716,-0.552833
0.0593459,-0.328588,-0.805323,0.112516
-0.578367,0.0356508,0.0702815,0.298747
-0.0854626,-0.628483,-0.594415,-2.08975
-1.55882,-0.945271,-0.940516,-1.81787
-1.83872,-1.81072,-2.70635,-1.20408
-0.972591,-0.893613,-0.442615,-0.643932
-1.08049,-1.54989,-1.13434,-1.50778
-1.13221,-1.08398,-2.15253,-0.55665
0.57003,0.0370636,0.110749,0.314036
0.354883,-0.260172,-0.439413,-0.167409
-1.37099,-0.625017,-0.564569,-0.487092
0.16744,-0.508889,-0.294824,0.0766434
-0.121289,-0.325189,0.0432023,-0.381919
0.0350291,0.108555,0.141227,0.183434
-0.295117,0.157981,-0.455227,0.0618414
-0.085625,-0.0343822,0.184725,-0.978076
-0.252296,-0.334086,0.110747,-0.0703415
-0.85975,-0.0595008,0.0567142,-0.0332216
-0.514667,0.0300606,0.0773905,-1.19035
0.132557,-0.792821,0.0750749,-0.802946
-0.677165,-1.29823,-3.56048,-0.57872
-1.96439,-2.09301,-5.34711,-1.49633
-0.680065,-0.0384088,-0.676109,0.08264
-1.17392,-0.170211,-1.29606,-0.221195
0.0870739,-0.0183951,-0.100779,-0.0327667
0.595763,-0.351452,-1.18971,-1.90104
0.276336,-0.139086,-0.336637,-0.238068
1.15203,-0.462268,-0.355775,0.145714
1.00626,-0.557336,-0.393668,-1.9926
0.158755,-0.330031,0.101942,0.197559
-0.0793586,-0.225378,-1.44049,-1.75206
-0.120995,0.0810596,0.120821,0.181881
1.06106,-0.279236,0.178271,-0.536537
-0.278779,-0.263836,-0.14294,-0.141048
0.0539206,-0.306813,-2.89849,0.0110779
0.206448,0.0703759,0.148473,0.360505
0.0076679,0.0820589,0.169682,0.19945
-1.30051,-0.660482,0.120721,-1.13207
0.158727,-0.396388,-0.268417,-0.0125189
-1.16526,-0.228373,-0.220421,-0.0726605
-0.619763,-0.309147,0.121763,-0.397846
-0.792748,-0.200441,0.0688546,-0.370085
-1.05901,-0.0962979,-0.316999,0.256782
0.134758,-0.192491,0.0310259,-0.0112445
-1.49021,-1.27375,-1.94581,-0.965102
0.683755,-0.48436,-0.0693345,-0.0441771
-0.455404,-0.0600164,0.091446,0.212003
0.55455,-0.103297,0.0706052,0.144365
0.520583,0.0334497,0.17816,0.147412
0.0591011,0.0278145,0.0840496,0.262008
-0.229799,-0.607346,0.057953,0.00438987
-0.768504,-0.0287744,-1.06764,-0.382322
0.569139,-0.71792,-0.573285,-0.416496
-0.126116,-0.491705,-0.78021,0.151268
-1.51004,-0.652045,-1.31862,-1.38485
-2.84405,-2.3928,-6.35715,-1.76738
-1.42811,0.0500612,0.148423,0.346914
-0.711703,-0.613503,-2.22865,-0.0687404
0.55138,-0.235887,-0.0363056,-1.59465
-0.432427,0.0774677,0.0830222,0.289046
0.517271,-0.409094,-2.07466,-0.697357
0.0289554,-0.119441,-0.00256844,-1.62928
0.38662,-0.775692,-2.27023,-0.537543
0.236564,-0.178969,-0.239505,-0.745359
-0.86157,-0.130399,-0.114732,0.0978741
0.486976,-0.408719,-1.23536,0.202494
-0.24914,0.0334389,0.0872321,0.0772992
-1.25288,-0.706989,-0.349018,-0.602136
0.454081,-0.401995,-0.557327,-0.167477
-0.831331,-0.626718,-2.02845,-0.209229
-1.92396,0.0267471,-0.213389,0.0662717
-0.531493,-0.0300372,-0.626508,-0.0724175
0.0868237,-0.584551,-1.73091,-0.0987321
-0.98476,-0.604588,-1.36453,-0.490581
-0.0770135,0.0359798,0.128234,0.219581
0.732129,-0.0172786,-0.188941,-0.831997
0.403784,-0.727088,-0.739881,-0.295367
0.0891158,-0.3804,-1.23492,-1.06219
0.0470806,0.0160802,-0.448071,-2.12117
-0.503917,0.0438828,0.157843,0.330888
-0.0364359,0.0348873,0.142624,0.308029
-1.34719,-0.331599,-0.372814,-0.0246445
-0.577417,-0.618053,-0.448214,-0.784318
-0.573475,-0.625031,-0.244975,-0.952616
0.36372,0.0402022,0.133467,0.364362
0.446043,-0.441737,-1.95535,-0.118663
0.0654714,-0.327752,0.00354473,0.159768
-0.516967,-0.679623,-0.220779,-0.554331
-0.283588,0.190705,-0.170249,0.262964
-2.21962,-0.810143,-0.45553,-1.00169
0.0151627,0.036578,0.2543,-1.19702
-0.111627,-0.199557,-0.322775,0.257825
0.158142,-0.199815,-0.306757,0.0666699
0.333338,0.0260372,0.14562,-0.510448
0.0188786,-0.342268,-0.601282,-0.258205
-0.128781,-0.31273,0.178537,0.143534
-1.36691,-1.72902,-0.768044,-0.887719
-1.46786,-0.323424,-2.39508,-0.744658
-0.523689,-0.407555,-0.590425,0.048025
0.129627,0.0243366,0.112909,0.293637
0.25826,-0.311196,-1.28509,-0.794464
-1.03097,0.012589,-0.035724,0.0427569
0.14912,-0.269928,-0.889713,-0.505214
-0.807516,-0.0278441,0.0213976,0.111062
-0.0501509,-0.470471,-0.586912,-0.369557
0.341832,-0.261108,0.134402,0.157698
0.0354834,-0.100115,0.11682,0.305773
-0.209319,-0.280482,0.0682547,-0.548474
-1.64759,-1.76546,-3.14075,-2.28022
-0.219448,-0.420465,-1.39883,-0.344969
-0.751194,0.0334617,-0.0682049,-0.595867
-0.515138,-0.151646,-1.46581,-0.176433
0.117217,-0.353838,-0.534467,-0.340054
0.330446,0.047664,0.106001,0.229955
0.0083802,-0.0160851,0.0772955,0.269988
-0.549705,-0.536374,-0.852425,-0.153044
0.242604,-0.318747,-3.14434,-0.129378
-2.23026,-1.71216,-5.69107,-0.973472
0.094815,-0.23513,-0.347289,0.0635296
0.293074,-0.0525207,-0.183249,-0.145082
-0.327285,-0.374513,-0.528026,0.226281
-0.24466,0.00594792,0.15589,0.321995
-0.874282,-0.441249,-3.43991,-0.144589
0.286614,0.0205192,0.1059,0.0662853
0.697963,-0.802133,-0.110588,-0.935113
0.11667,0.148803,-0.0987464,0.12437
-0.222058,-0.611911,-0.107528,-0.735237
-0.561263,-0.311658,-0.678888,-0.26517
-0.68746,-1.1254,-2.09166,-0.207713
-1.07483,-0.493022,0.0296447,-0.555479
0.618329,-0.166449,0.170854,-0.695611
-0.149225,-0.366972,0.0917137,0.0300939
-0.517039,-1.60074,-5.58534,-1.50244
-0.669695,0.00435511,0.152669,-0.0804054
-0.262491,-0.708916,-0.302271,-0.183404
0.0409693,-0.481398,-2.84205,-1.23894
-0.579345,-0.1233,-0.488004,-0.440398
-1.02727,-1.12961,-0.536295,-0.723873
0.184517,0.0602731,0.157757,0.379992
-1.63807,-1.32837,-3.98589,-1.32324
-0.446306,-0.650974,-1.50495,-0.216306
-0.100147,-0.181841,-0.214172,0.0589812
0.380429,-0.23104,0.169737,-0.275158
0.235947,-0.013132,-0.162492,0.289947
-0.250666,0.00823092,-0.0855815,-0.292627
-0.190264,-0.437736,-3.53463,-0.489539
0.250817,-0.112151,-0.111564,0.195684
-0.497273,-0.115088,-1.10178,-0.164769
-0.224893,-0.10418,-0.344398,0.00383716
-0.371408,0.547992,-0.393771,0.15299
-0.612583,-0.262002,-0.768519,-0.174813
-0.136958,-0.433638,-0.22168,-1.64592
-0.314408,0.025114,-0.408384,-0.0728438
0.418977,-0.467069,-0.557578,-1.51371
0.208318,-0.363413,0.0590625,-0.199518
-2.62467,-0.311903,-0.802991,-0.416364
-0.28766,0.0140296,-0.160065,0.0231346
0.281889,-0.110268,-0.797603,0.214868
-0.15294,0.0433847,0.116632,0.191285
-0.619508,-1.42489,-1.49931,-1.84219
0.594153,0.0289019,0.00700951,0.358886
-0.614195,-0.434998,-1.86432,-0.639784
-1.02565,0.0238187,0.141031,0.140265
-0.433895,0.0321832,0.163762,-0.661283
-0.564703,0.0256708,-0.0548035,0.0357687
0.0243056,-0.0360703,-0.578148,-1.8912
-0.59927,-0.0917778,-0.352997,0.173215
-0.627495,-0.397142,-0.102752,0.00157787
0.350602,-0.148077,-0.384198,-0.157775
-0.883235,0.0185158,-0.15435,0.367176
-0.175491,-0.356411,-0.407688,0.266255
0.0674846,-0.100735,-0.428144,0.396149
0.769377,-0.131215,-0.546805,0.138803
0.151305,-0.0860855,-0.174877,0.270054
-0.279108,0.176455,-0.0872469,-0.0341104
-0.0715177,-0.713059,-1.25221,-0.166979
0.0730115,-0.331739,0.161257,-0.357437
-0.0508909,-0.137772,-0.242652,-0.0267661
-0.261976,-0.25454,-0.409298,-2.07965
-0.703073,-0.652533,-0.542727,-1.57737
-0.0903123,-0.116488,-0.406177,0.0920755
-0.895146,-1.03001,-0.774786,-0.952286
-0.512094,0.0404144,0.00653619,0.370878
0.357349,-0.180295,-0.684237,0.130258
-0.872889,0.0389575,0.113202,0.256846
-0.153986,0.0883305,0.151744,0.280525
-0.117043,0.0373234,0.0225274,0.281887
-0.522037,-0.0994141,-0.773555,-1.81532
-0.0394607,-1.02463,-2.2517,-0.538963
-1.55688,-0.00582291,-1.56478,-0.106581
-0.533595,-0.153328,-0.723234,-0.0471654
0.448022,0.224512,0.123189,-0.719056
0.00835377,-0.406405,-0.256691,-1.35086
-0.410162,0.000762492,0.11187,0.0293455
-1.87012,-1.23282,-2.79104,-0.714491
-1.07823,-0.254505,-0.997983,-0.0659985
0.270262,0.0223048,0.138686,0.27816
-1.56754,-1.78845,-2.43284,-1.34176
0.647438,-0.354211,-0.817271,-1.80929
0.263866,-0.667369,-2.22075,-1.01555
-0.528336,-0.106711,-0.327775,-0.0499704
-0.907014,-0.362502,-0.220904,0.195552
0.209066,0.0581604,0.073482,0.295465
-0.925095,-1.26666,-1.77299,-0.771316
-0.343252,-0.411714,-3.07193,-0.370904
0.263701,0.0596868,0.0926784,0.0572576
0.0765535,0.0418996,0.155625,-0.0282787
0.261125,0.0637142,-0.011065,0.3674
0.301768,0.0399556,0.11836,-0.0421824
0.664742,-0.305926,-0.254394,-0.27671
0.170207,-0.238609,-0.125966,0.140533
-0.436895,-0.518532,-1.06661,-0.597827
0.511526,-0.387223,-0.664448,-0.249644
0.088072,-0.106027,-4.5418,-4.16153
-0.144405,-0.252561,-0.303756,0.0846535
-0.125362,-0.92536,-0.452033,-0.0613322
-1.13664,-1.51202,-0.340736,-0.630414
0.637232,-0.0136703,0.118832,0.318255
0.751231,-0.104898,-0.14073,-0.79881
-0.988091,-1.58581,-1.26801,-1.68079
0.304399,-0.303103,0.120453,-0.286405
-0.0398451,0.0322762,-0.364738,0.166197
-1.37804,-0.21897,0.126815,-0.465793
-0.284972,-0.440713,-0.69893,-0.0699301
0.554386,-0.538166,-0.247023,-0.290524
0.665618,-0.0268582,-0.143304,0.0376737
0.310872,0.025459,0.102298,0.190662
-0.0870599,-0.551756,-0.898926,-0.140682
-0.488029,-0.0766259,0.114869,0.190525
-0.0244379,0.0396059,0.143891,0.260282
-0.169029,0.0054627,0.0631527,0.10845
0.612093,-0.484263,0.087702,-0.799953
0.00213869,-0.575931,-0.963064,0.0804826
0.0752999,-0.865071,-1.70542,-1.93711
-1.13735,-0.696251,-1.49586,-0.182363
0.00263597,-0.0978721,0.0948654,-0.24036
-0.621913,-1.01992,-2.12875,-0.908419
0.767717,0.0168442,-0.272545,0.0208658
-1.23167,-0.359443,-0.29708,-1.00328
-0.096462,0.0889187,0.0960704,0.255663
0.417733,0.0330039,0.217399,0.264682
-0.908661,-0.92912,-0.0498951,-1.26461
-0.927848,-0.205402,-2.43958,-0.268615
-0.231349,-0.428028,-1.90797,-0.370089
0.205355,-0.781241,-0.461938,-0.82898
-0.40199,-0.406263,-2.97921,-1.41745
0.0767884,-0.225927,-0.0760538,-0.0800549
-1.33746,-0.394327,-2.62774,-1.82262
-1.06529,-0.597157,-0.419194,-1.10176
0.516479,0.0760726,0.135898,0.368559
-1.03287,-0.049111,0.0634679,0.139785
-0.120125,-0.132765,0.166738,0.0161298
0.298616,0.0379215,0.170572,0.239957
-0.483588,-0.760046,-1.5396,-0.75542
-0.289066,0.044668,0.0409728,-0.257462
0.48207,-0.510635,-1.16116,0.106391
-0.242004,-0.0345552,0.114369,0.125014
0.0192153,-0.379332,-0.411356,-1.27864
0.294781,0.00601005,-0.567542,0.257489
0.221725,-0.563409,0.0221873,-0.213584
0.447714,0.0129683,0.122578,-0.120777
0.14397,0.0283136,-0.333014,0.0316803
-0.0771029,-0.00786389,-0.250551,0.0207893
-0.188602,-0.893929,-0.284692,0.00514054
-1.55388,-0.738123,-1.20323,-0.476267
-0.804177,-0.141567,-0.438611,-0.0704228
-0.313302,-0.152642,-0.42317,-1.76586
0.21728,0.0568779,0.188751,0.295671
0.627893,-0.00238468,-0.16201,0.353077
0.190668,-0.456114,-0.816744,0.126108
-1.48999,-2.09684,-8.58483,-4.05444
-0.19091,-0.115572,-5.49124,-4.49208
-0.486891,-0.181963,-0.0347037,-0.36082
0.239633,-0.864644,-1.05882,-0.333785
-0.462945,-0.419874,-1.75967,-2.08616
-1.06171,-0.0832312,-0.660367,-0.361287
-0.246787,-0.235067,-1.01581,0.0747886
0.694904,-0.697768,0.0308281,-0.273541
0.363975,0.0492353,0.196104,0.066208
-0.249222,-0.711808,-0.550847,-0.00494903
-0.533671,-0.364068,-0.863468,-1.34335
0.196192,-0.271603,0.0939839,-0.547852
-0.0136133,-1.07271,-0.781071,-0.317572
-0.980072,-0.56565,-1.55423,-0.28679
0.0805847,0.0189973,0.026384,-1.79351
-0.308156,-0.424472,-0.133719,0.0480596
-0.0344836,0.0600914,0.203457,0.2025
-0.236646,0.0332084,0.00271673,-0.619682
-0.306447,-0.348249,-0.971319,-0.285295
-0.626683,-0.241073,-0.221827,0.178012
-0.469505,-0.353399,-1.54243,-0.42257
-0.28218,-0.118577,-0.0774671,-0.00555779
-0.0860737,-0.44341,-0.499272,0.0755386
0.292376,-0.0231122,-0.0116043,0.0972818
-0.935119,0.0488227,0.0845264,-0.0566992
-0.296551,-0.454401,-1.62945,-2.33623
-0.440614,-0.224009,-0.212032,-0.117381
-1.43919,-2.05591,-5.16641,-3.2367
-0.790667,-1.14528,-1.22255,-0.689802
-0.952879,-0.575711,-1.05362,-0.321249
0.617406,-0.837084,0.096058,-0.685148
-0.361079,0.0366698,0.182676,0.182729
-0.921237,-0.532863,-0.16489,-0.0197097
-0.283714,-0.324405,-0.102365,-0.0677942
0.152553,-0.316477,-0.895614,-0.424374
0.120246,-0.502857,-0.478235,-0.323427
0.387146,-0.213778,-0.669649,-0.0607978
-0.0988989,-0.507201,-0.37852,-1.24483
1.51221,0.0219178,0.188215,0.0970701
-2.4529,-0.219279,-0.389396,-1.24348
-0.00793533,0.107497,0.11452,-0.0801224
-0.769919,-0.969348,-0.390426,-0.346261
0.353047,-0.363864,0.114383,0.342378
-1.442,-1.20004,-2.62027,-0.694106
0.0727498,0.0590641,0.178643,0.299506
0.463013,0.0479011,0.137346,0.258937
-1.32678,-0.821166,-0.301319,-1.08041
-0.396072,0.0177646,-0.104847,-0.262286
-1.20612,-1.18038,-0.0776689,-1.21405
-0.352912,-0.0604253,-1.09479,-0.113908
-2.00583,-1.05359,-1.01473,-0.861009
-0.296084,-0.547617,-1.09968,0.0445986
-1.46952,-0.563394,-0.711651,-0.684289
0.440592,0.05878,0.178602,0.288754
-0.432126,-0.565144,-0.245959,-1.06969
-0.644148,-0.132014,-1.73602,-0.584388
-0.408878,0.0186784,-2.42616,-0.683895
-0.751305,-0.543334,-0.0702279,-0.170266
0.547939,-0.748568,-1.51657,-0.26457
-0.023758,-0.00439619,0.0642987,0.359057
-0.0832582,0.0717079,0.0677682,0.223324
0.264917,-0.656232,-0.665682,-0.156431
0.506015,-0.372071,-2.28475,-0.093731
-0.555285,-0.0268923,-2.07533,0.231531
0.199472,0.0352047,0.17541,-0.476625
0.265253,-0.231174,-0.792754,0.277806
0.0611087,-0.110584,0.102964,-0.0409478
-0.933639,-0.494501,-0.299576,-0.0219401
-0.123336,0.307802,0.12538,0.190869
0.0293157,-0.0378126,0.159569,-0.414542
-0.409647,-0.120784,-0.00926006,-0.197244
-1.65476,-1.44706,-2.74197,-0.905141
0.298572,0.0296856,0.0838072,0.298285
0.209165,-0.0819035,-0.126793,-0.292212
-0.0128204,-0.483533,-0.504933,-1.33215
-0.320132,-0.350318,-0.920337,-0.0822907
-0.581255,-1.26671,-0.5309,-0.722649
-1.40693,-1.88837,-7.51062,-2.61168
0.766374,-0.16727,0.177992,-0.281046
0.0989583,-0.0392176,0.161865,-0.037378
-1.67527,-1.94038,-2.34316,-1.34626
0.043627,-0.17766,-0.438248,0.159979
-0.157378,0.029793,0.162527,0.232077
-1.47836,-0.372716,-0.522689,0.12908
0.214305,-0.938269,0.130954,-0.390916
-0.460139,-0.314613,0.0774847,-0.00395853
-0.771177,-0.774331,-0.146347,0.0232167
0.0859961,0.0491177,0.0786791,0.30537
-0.898078,0.0308009,-0.475963,-0.311129
0.63804,0.0450379,-0.0549761,0.34388
-1.04734,-0.037036,-0.0712825,-0.266815
-0.692524,-0.0900308,-0.409003,-0.154827
0.267693,0.0397503,0.12756,0.16199
-0.447763,0.0496277,0.13248,0.285026
-0.174486,-0.105196,0.00163034,-0.119614
-1.79064,-1.55428,-1.44258,-0.926314
-0.0127633,-0.137046,-0.1767,0.322172
-0.355168,-0.183279,0.105457,-0.138222
0.0756332,0.0178428,0.00702009,0.0938921
-1.52911,-0.0708185,-0.188442,-0.459027
-0.657066,0.0461438,0.118616,0.0693651
-0.143659,-0.542512,-1.14201,-0.00837733
0.318921,-0.0125678,0.0959312,-0.0430774
0.304114,-0.207224,-0.542191,0.0331745
-1.73973,-0.402296,-3.06799,-0.867349
-1.42301,-0.858745,-2.16188,-0.608023
0.0397088,-0.213335,0.129587,-1.38389
0.234813,0.0550961,0.157584,0.303098
-0.836948,-0.774768,-2.45289,-0.444302
-1.49752,-0.0201051,-0.672403,-1.4126
-0.789524,-0.303461,-1.33974,-0.0196536
0.836551,0.0309601,-0.47301,0.306958
-0.918019,-0.486721,-0.323677,-0.272923
-0.0922608,-1.1951,-2.72928,-1.4894
-0.794492,-0.380361,-3.50908,-0.976253
-0.80162,-0.614355,-4.6968,-0.687271
-0.508727,-0.296955,-0.434223,-0.308376
0.348676,0.656547,0.130775,0.128618
0.54232,0.0253582,0.164123,0.178663
-0.451941,-0.148769,-0.443595,-0.263816
-0.202732,0.0456638,0.154212,-0.164384
0.22411,-0.0180746,-0.0902791,0.298641
-1.1021,-0.905683,-1.65287,-1.1834
-0.454389,-0.624408,-1.04807,-0.215353
-1.01746,-0.290508,-0.290852,-0.78789
-0.0992826,-0.118904,-0.511446,0.216795
-0.767429,-1.16754,-0.344247,-0.42693
0.923853,-0.095689,-0.0942007,0.179216
0.185401,-0.736022,-0.664178,-0.150739
-0.0353323,0.0479272,0.136991,0.19426
0.264019,-0.116861,-0.121845,0.182246
-0.605855,-0.241952,-0.13008,0.0756308
0.00252653,0.0998633,0.042541,0.295375
-0.0635727,-0.46367,-0.0938942,-0.350235
0.127044,-0.22773,0.04166,0.111836
0.369667,-0.255376,-0.422501,-0.0257353
-0.273457,-0.419506,-0.270405,-2.22391
-0.00260164,-0.287152,-0.237275,-0.142685
-0.393563,0.0393396,0.109192,0.222268
-0.565098,-0.237222,0.163766,-0.0290534
-0.536522,-0.207133,-1.00886,-0.0863429
0.856524,0.0417588,0.188323,-0.28694
0.0518681,-0.210056,-0.0866414,-0.187217
-0.578324,-0.516595,-0.240478,-1.87475
-0.574444,-0.724544,-0.768338,-0.793642
-0.0353882,0.0399466,0.175219,0.235195
-0.218441,0.0337508,0.0967727,0.18649
-0.295512,0.0505412,0.167712,0.369192
1.1824,-0.0988037,0.099168,-1.06022
-0.0976426,-0.229813,-0.159226,-0.0652766
-1.60174,-1.07975,-1.21488,-0.806309
0.320214,-0.119873,-0.159882,-0.018999
0.317965,-0.00963876,0.102147,0.121074
-0.764748,-0.635084,-0.0791974,-0.33995
-0.245121,-0.347064,0.0715962,-0.675677
-0.177132,0.0299188,0.106697,0.276256
-1.50267,-0.528334,-1.69694,-0.442673
0.472515,-0.31653,-0.610636,0.210793
-0.251457,-0.421121,-0.720979,-0.0555437
-0.2696,0.108682,-0.236453,-0.00871557
0.00607392,-0.00863484,0.0707318,0.214468
-0.690985,-1.97854,-1.54356,-2.81535
-1.23749,0.0600484,-0.0257155,-0.490501
-0.0332115,-0.191591,-0.157283,0.111137
-1.42498,-0.740813,-1.70173,-0.368026
0.354718,-0.640151,-1.25624,-0.115962
-0.41127,-0.68602,-0.0355342,-0.711583
0.15716,-0.0152289,0.0239121,0.318001
-0.137669,-0.205486,-0.179778,0.129148
-0.281523,-0.687016,-1.63568,-0.416094
-0.173438,-0.795397,-1.1306,-0.0765108
-0.343906,-0.240831,-0.624633,0.0851835
0.0540834,0.0350512,0.0746798,0.332947
-1.19909,-0.962445,-2.43611,-2.29147
-0.944829,0.0239006,0.0061717,-0.261495
-0.453816,-0.377878,-0.375063,0.201684
0.474995,-0.20476,-2.13402,-0.222454
0.895703,-0.116747,-0.68762,-2.09837
-0.500693,-0.210046,-0.522411,0.206903
-1.0989,0.0308738,-0.194633,0.0722277
-0.103733,-0.186536,-0.630382,-1.26504
-0.08715,-0.298245,-1.28963,-0.231766
-0.24632,-0.0654589,0.0785603,-0.843764
-0.747694,-0.0605314,-0.436895,0.132534
0.0578382,-0.766872,-0.290092,-0.261807
0.4731,-0.0516427,-0.0582567,0.306991
-0.134463,0.0437512,0.0842251,-2.0671
-1.10013,-0.951117,-2.07392,-0.778996
-0.408701,0.00382432,0.137559,0.174825
0.110968,0.0268289,0.174317,0.287388
0.997945,0.0436237,0.195342,0.202333
-0.149182,0.0410061,0.221353,0.178946
-1.16466,-1.19898,-1.55042,-1.22107
-0.227658,0.0189282,0.0649782,0.359868
0.566024,-0.0049825,0.170769,-0.0426015
-1.17835,-0.488914,-1.11496,-0.00602705
-0.320325,0.0661136,0.104876,0.256686
0.401427,-0.466237,-0.368951,-1.92948
0.502646,-0.178616,-0.191208,-0.394586
0.341697,-0.0981802,0.150843,-0.407666
0.0192253,-0.0289168,0.176082,-0.0667279
-0.716365,-0.569685,-0.383219,-0.652285
-0.490674,0.0419871,-0.222538,0.255961
-0.132418,-0.383796,-1.28186,-0.325978
-0.976748,0.032375,0.171743,0.27479
0.322209,-0.0888499,-0.403854,-1.24905
-1.04773,-0.287676,-1.57378,-0.362467
-1.25831,-0.409333,0.0615054,-0.22608
-1.83009,-0.174118,-0.134055,-0.224446
-1.34626,0.0233531,0.0129004,0.0401767
-0.80243,-0.216571,-0.502597,-1.19084
0.40091,-0.341094,0.0169247,-0.628009
-0.407131,-0.37917,0.173815,-0.419589
0.182625,-0.182352,-0.0131949,0.131279
0.0535538,6.21508e-05,-0.232547,0.209612
0.950561,-0.0516654,-0.10418,0.13128
-0.212339,-0.487562,-0.750248,-0.551941
0.36978,0.0316805,0.0963641,0.224645
-0.964797,-0.596198,-0.366675,-0.0779732
-0.662671,0.0119823,0.0480155,-0.640109
-0.472842,-0.103153,-0.494022,-0.532422
-0.835556,-1.41316,-1.41279,-0.882773
-0.259361,-0.0299919,0.110464,0.121348
0.406862,-0.412932,-0.313449,-0.443095
1.11225,-0.122911,0.153732,0.291778
-0.275281,-0.556619,-1.61162,0.0683727
-0.702014,-0.999379,-0.71494,-1.91473
-0.398092,-0.189861,0.0176877,0.114384
1.40557,-0.0138832,0.178891,-0.041641
0.115554,-0.7705,-1.23962,-1.08317
-0.198551,0.0953778,0.135402,0.26453
-0.628744,-0.456801,0.0747858,-0.27171
0.0654584,-0.119208,-1.27447,-0.22355
0.183081,-0.566172,-0.21406,-0.950259
-0.583942,-0.529858,-0.362339,-0.923691
-0.534112,-1.406,-2.1664,-1.01031
-0.4846,0.20466,0.119146,0.22362
-0.217196,-0.178399,0.171528,0.212046
0.182645,-0.361373,-1.0344,-0.0996479
0.0766812,0.0160002,0.172044,-0.363032
-0.0950342,0.0557641,0.00123197,0.305741
0.346791,-0.02386,-0.192588,0.305543
-0.14151,-0.178963,-0.0416925,0.0285154
-0.346804,0.036607,0.0966652,0.339474
-0.656773,-0.446281,-3.3017,-0.605007
-0.724877,-0.10217,-1.22108,-2.3737
-0.0357858,-0.70192,-0.885188,-0.428177
1.84285,-0.351251,-0.428238,-2.43074
-0.183868,-0.363292,-0.274202,0.377328
-0.0116134,-0.728599,-0.584739,0.00201496
-0.992106,-0.557261,-1.29068,-2.54393
-1.12083,-0.262959,-0.604817,-0.416659
-1.26042,-0.340838,-0.00553371,-0.886502
0.254674,-0.516911,-0.369012,-0.516334
-0.90626,-0.383246,-2.36219,-0.268577
-0.614195,-0.128043,0.0816004,0.0724372
-0.233362,0.0329547,-0.59455,0.145992
