plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,10,6633,470,0.9338307757285654,0.0029494511364490045
muon,20,8141,407,0.9523865231633131,0.0023032406230851805
muon,30,4745,220,0.9556898288016112,0.0029204553414082127
muon,40,1225,57,0.9555382215288611,0.0057566978372441
muon,50,76,14,0.8444444444444444,0.03820384283919297
muon,60,1,2,0.33333333333333337,0.2721655269759087
muon,70,0,0,0.0,0.0
muon,80,0,0,0.0,0.0
muon,90,0,0,0.0,0.0
