plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,100,3391,239,0.9341597796143251,0.004116261033268626
muon,380,9369,572,0.9424605170505985,0.0023356056822932134
muon,660,4580,213,0.9555601919465888,0.002976537766191275
muon,940,2118,129,0.9425901201602136,0.0049074199534249715
muon,1220,1057,81,0.9288224956063269,0.007621959030125286
muon,1500,675,41,0.9427374301675978,0.008683089576470168
muon,1780,405,31,0.9288990825688074,0.012307748824525308
muon,2060,282,33,0.8952380952380953,0.017255028995257646
