plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
electron,10,2050,906,0.6935047361299053,0.008479776089946068
electron,20,3798,685,0.8472005353557885,0.005373653481534331
electron,30,4395,305,0.9351063829787234,0.0035932097750456353
electron,40,3759,84,0.9781420765027322,0.0023586865425484814
electron,50,2582,10,0.996141975308642,0.0012176588320165242
electron,60,1626,2,0.9987714987714987,0.0008681477972147628
electron,70,1050,0,1.0,0.0
electron,80,685,0,1.0,0.0
electron,90,493,0,1.0,0.0
