plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,0,20384,1447,0.9337181072786405,0.0016837147884724928
muon,1,2429,13,0.9946764946764947,0.0014725394689248002
muon,2,3,0,1.0,0.0
muon,3,0,0,0.0,0.0
