0.43,0.9262961052360073,0.7495043305854117,0.01077708250395322,0.6942629422787876,0.520353081802921
0.44,0.9208795460407532,0.7516315789473684,0.0107842405960179,0.6921621472109472,0.5202509275957651
0.45,0.9166881609491875,0.7550456766517952,0.010769645024763443,0.692141432762569,0.522598396438957
0.46,0.9114650502966211,0.7590484373321877,0.010754612414479114,0.6918461221105541,0.5251447178623501
0.47,0.9064353881867423,0.7619383164399155,0.010751397331743686,0.6906478536365677,0.5262310628526875
0.48,0.9017926231622388,0.7653368357686203,0.010740307165178277,0.6901751127304717,0.52821643690339
0.49,0.8961826154242971,0.7686521763176816,0.010736167767215131,0.6888527177239578,0.5294881406408698
0.5,0.8907015733814805,0.7713743228904898,0.010738242286463449,0.6870643230646334,0.5299837769861943
0.51,0.8842532886252257,0.773783997291502,0.01074997315909466,0.6842210442905834,0.5294392946821335
0.52,0.8781274181067836,0.777283105022831,0.010747728265494281,0.6825536061517226,0.5305373863341414
0.53,0.8713567191127161,0.7801062232998499,0.010757423051844324,0.6797507992939691,0.5302778288222725
0.54,0.8631673974722723,0.7821209465381245,0.010785485805034483,0.6751013019318631,0.528010869276069
0.55,0.8549780758318287,0.7846955080783571,0.010807782171330752,0.6708974556107129,0.5264502197989254
0.56,0.8460149600206345,0.7888407888407888,0.01081780182878669,0.6673711084337857,0.5264495516264591
0.57,0.8351173587825639,0.792061647605651,0.01085153663970751,0.6614644311413971,0.5239206071623896
0.58,0.8241552746969306,0.7962743754283222,0.010875518347547141,0.6562537266152558,0.5225580262830718
0.59,0.8121614650502966,0.8010557781593843,0.010901067400902359,0.650586634376931,0.5211561826609074
0.6,0.8023600722207893,0.8044869722635288,0.010928362646031614,0.6454882251660491,0.5192868678955938
0.61,0.78997936548878,0.8074210769129374,0.010980136873201528,0.6378459900219497,0.5150102961681214
0.62,0.7767603817384575,0.8117797695262484,0.011023206158192151,0.6305583636647658,0.5118745231286319
0.63,0.7635413979881351,0.8166770122077385,0.011061965369029649,0.62356670760587,0.5092525956797783
0.64,0.7467758576218726,0.8203003258251877,0.011143619044794493,0.6125804793256061,0.5024999667849444
0.65,0.7303972143409853,0.8233028056403547,0.011232983243103244,0.6013380757988327,0.4950833249435513
0.66,0.7150502966210988,0.8285265989240884,0.011291894102064331,0.5924381903191396,0.49085079889785854
0.67,0.697317513541398,0.8341561246528849,0.011368504648494916,0.5816716747482782,0.4852049900283771
0.68,0.674039205571318,0.8383190311973695,0.011513789874843213,0.5650598938035919,0.47370046274191563
0.69,0.6507608976012381,0.8416312234175631,0.011678145476485206,0.5477006904004416,0.46096200212836763
0.7,0.6256770698994067,0.8455773420479303,0.011861858438342135,0.5290583537458775,0.4473597565486928
0.71,0.5973046169718855,0.8501284875183553,0.012083883804759596,0.5077856706140396,0.4316830641426072
0.72,0.570673200928553,0.8544945447523414,0.012307569540510826,0.4876371370298054,0.41668327341061867
0.73,0.5425586793912819,0.8618252586295196,0.012528342242076955,0.46759077418808215,0.4029815398974212
0.74,0.5045137993293783,0.8673096109078816,0.012919749921070813,0.43756966699402017,0.37950837762567496
0.75,0.4649213309259737,0.8742573056869165,0.013363871811867854,0.40646087013171706,0.3553513851885146
0.76,0.41591436677843696,0.8825944170771757,0.014010220586148661,0.3670836981008372,0.32398602254384234
0.77,0.35710600980139284,0.8920747422680413,0.014975389755590705,0.3185652516559461,0.2841840147665319
0.78,0.29565385607428424,0.903448275862069,0.016270213218371438,0.2671079665222844,0.2413182318235811
0.79,0.23884446737167914,0.9069539666993144,0.018038113486490353,0.21662093710692937,0.1964652181792523
0.8,0.18835439773020377,0.9202898550724637,0.020041281825746524,0.17334064138939043,0.15952363374241002
0.81,0.13792881093629095,0.9267764298093587,0.02326763373189211,0.12782917096738575,0.11846906269464388
0.82,0.08672942997162755,0.935326842837274,0.02909144616581985,0.08112036391643884,0.07587405387177347
0.83,0.03752901728140315,0.941747572815534,0.04394059055857189,0.03534286093491364,0.03328405350181188
0.84,0.01457312354913593,0.9456066945606695,0.0702411852495024,0.013780443188722678,0.013030879333269144
0.85,0.004384833634253288,0.9444444444444444,0.12820291010413748,0.004141231765683661,0.003911163334256791
0.86,0.0007737941707505803,1.0,0.28867513459481287,0.0007737941707505803,0.0007737941707505803
0.87,6.448284756254837e-05,1.0,1.0,6.448284756254837e-05,6.448284756254837e-05
0.88,0.0,nan,nan,nan,nan
0.89,0.0,nan,nan,nan,nan
0.9,0.0,nan,nan,nan,nan
0.91,0.0,nan,nan,nan,nan
0.92,0.0,nan,nan,nan,nan
0.93,0.0,nan,nan,nan,nan
0.94,0.0,nan,nan,nan,nan
0.95,0.0,nan,nan,nan,nan
0.96,0.0,nan,nan,nan,nan
0.97,0.0,nan,nan,nan,nan
0.98,0.0,nan,nan,nan,nan
0.99,0.0,nan,nan,nan,nan
1.0,0.0,nan,nan,nan,nan
