probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.6301353076202202,0.010437446348525193,0.6301353076202202,0.3970705059096295
0.01,0.9989682744389993,0.6430231700118064,0.010326722866749485,0.6423597465709895,0.41305220052805824
0.02,0.9969048233169977,0.6716487384260617,0.010090894641629128,0.6695698669117174,0.44971575639936096
0.03,0.9955506835181842,0.6954683518237278,0.009903789986718476,0.6923739930233772,0.48152419977358135
0.04,0.9944544751096208,0.7127469543126728,0.009774368956945348,0.7087943983369899,0.5051910486485729
0.05,0.9934227495486201,0.7272513382447265,0.009669750217707551,0.7224680240519897,0.5254158373308329
0.06,0.9921975754449317,0.738440408275509,0.00959317663062538,0.7326787827015255,0.5410396194329175
0.07,0.9904565385607429,0.7474458328087381,0.009536409761024647,0.7403126123253945,0.5533435770583669
0.08,0.9889089502192416,0.7551668347128755,0.009488822299754555,0.7467912417562973,0.5639519782284008
0.09,0.9871034304874903,0.762535649816997,0.009445662357103033,0.7527015558033653,0.5739617699727837
0.1,0.9858137735362393,0.7686237706252455,0.009409525539374974,0.7577198997497261,0.5824015264234175
0.11,0.9847820479752386,0.7751028960743607,0.009369924414246803,0.7633074173876474,0.5916417898122063
0.12,0.9836213567191127,0.7796657747719827,0.009344392924791688,0.7668959071686757,0.5979224916321281
0.13,0.9820737683776115,0.7835398568299745,0.009325566235988332,0.7694939398710673,0.6029291714781091
0.14,0.9810420428166108,0.787529116940205,0.009303682937428939,0.7725991736605803,0.6084443449816489
0.15,0.9797523858653598,0.7912096086941788,0.00928524752274334,0.7751895018377194,0.6133373824128573
0.16,0.9783337632189838,0.7950842717658392,0.009266282563436536,0.7778577876728987,0.6184624926492934
0.17,0.976592726334795,0.7986338095720381,0.00925113638087789,0.7799399694331002,0.6228864290258558
0.18,0.9752385865359814,0.8014919271398505,0.00923880814541783,0.7816458541438676,0.6264828419786429
0.19,0.9739489295847304,0.8054975696719437,0.009218789936139084,0.7845134957650914,0.6319237142136219
0.2,0.9724658240907919,0.8076140397405036,0.009212073647315246,0.7853770527035424,0.6342815342533983
0.21,0.9711761671395409,0.8101370117988785,0.009201861492122359,0.7867857579767159,0.6374042628931723
0.22,0.9695640959504772,0.8126319509916538,0.009193421008949676,0.7878987629036953,0.6402717088823403
0.23,0.9675651276760382,0.8153765870825284,0.009185278895048603,0.7889299515845588,0.6432750113702019
0.24,0.9657596079442868,0.8179973974610942,0.00917708606665951,0.7899888458714733,0.6462088199461586
0.25,0.9633737425844725,0.8203182195324321,0.00917363388039021,0.79027303326119,0.6482753675893139
0.26,0.9615037400051586,0.8223956983674527,0.009169331974450927,0.7907365397444601,0.6502983288278084
0.27,0.9592468403404695,0.8243262023336857,0.009167857518597545,0.7907323049984465,0.6518213580419311
0.28,0.9577637348465308,0.8266070330664367,0.009160515931174645,0.7916942392401202,0.6544200261940655
0.29,0.9562161465050296,0.8287892592300166,0.009154154994432152,0.7925016717256845,0.6568168734480798
0.3,0.9541526953830282,0.8308868422483414,0.00915084584052895,0.7927929200895478,0.658721205930046
0.31,0.9521537271085891,0.8328756771952947,0.009147959632828068,0.79302568025959,0.6604918004794652
0.32,0.9502837245292752,0.8350956945976041,0.009143054262085386,0.7935778470005734,0.6627134433582151
0.33,0.9478333763218983,0.8372250083402722,0.009141563562554637,0.7935498063962897,0.6643797432785551
0.34,0.9456409595047718,0.8386237382906107,0.009143433113523553,0.7930369565406117,0.6650596170966963
0.35,0.9437064740778953,0.8412047592589045,0.009136744495715726,0.7938503773377655,0.6677907155560056
0.36,0.9416430229558937,0.8433078596315617,0.009133705127510971,0.7940949622259283,0.6696665229389535
0.37,0.9391281919009543,0.8447344726186684,0.009137092130497161,0.7933139579067763,0.6701396478534092
0.38,0.936033015217952,0.8462957187713134,0.009142527112355185,0.7921607334075564,0.6704022372615588
0.39,0.9334537013154501,0.8482946448835625,0.009142802502215592,0.7918437760726368,0.6717168348267967
0.4,0.9308099045653856,0.8496880725715956,0.009147182821681123,0.7908980737407133,0.6720166598773344
0.41,0.9278436935775084,0.850990906249032,0.00915376186226047,0.789586545654973,0.6719309700489681
0.42,0.9247485168945061,0.8529435366243947,0.009157045007421824,0.7887582704881638,0.6727662687719154
0.43,0.9217823059066288,0.8552962103649647,0.009157309002115466,0.7883969130234183,0.6743128919723663
0.44,0.9190095434614393,0.8573998670751178,0.00915821431518915,0.7879586604046027,0.6755956506915943
0.45,0.9155274696930616,0.859066706619952,0.009165406137222873,0.7864991682093164,0.6756552501929091
0.46,0.9122388444673717,0.8606244894254335,0.009172380566903497,0.7850950897537792,0.675672060769761
0.47,0.9084343564611813,0.8625037899696025,0.009180077412048767,0.7835280753863658,0.675795934568329
0.48,0.9043074542171783,0.8645219116878644,0.009188673744511955,0.7817936090734209,0.6758777054615087
0.49,0.9003095176683003,0.8659218372066237,0.009200507117183447,0.7795976715939439,0.675070648068634
0.5,0.8954733041011091,0.8673902180766898,0.009216351806613062,0.776724784526115,0.6737234802356769
0.51,0.8900567449058551,0.8688374556009052,0.009235509816290816,0.7733146375844271,0.6718847220977897
0.52,0.8852850141862265,0.8702923523522517,0.009251473648925663,0.7704567774983275,0.6705226412747548
0.53,0.8805132834665979,0.8719641429053612,0.009266288051954943,0.7677760105347373,0.6694731509692198
0.54,0.8758705184420944,0.8736109423795674,0.009280748373835497,0.7651700690186783,0.6684609450760463
0.55,0.8707763734846531,0.875291677469536,0.009297579685975763,0.7621833126482211,0.6671327102671493
