probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.6301353076202202,0.010437446348525193,0.6301353076202202,0.3970705059096295
0.01,0.9980655145731235,0.6519592930779379,0.01025280626165881,0.6506980873265619,0.4242286650205916
0.02,0.996002063451122,0.6676647466663007,0.01012887226311543,0.6649954653732061,0.4439940289226404
0.03,0.9938096466339954,0.6790533665019195,0.01004519522174867,0.6748497862088976,0.4582590192082525
0.04,0.9917461955119938,0.6888099484817873,0.009976113727309761,0.6831246458376251,0.4705430521060538
0.05,0.9900696414753676,0.6989009655116605,0.00990392842145918,0.691960628350918,0.4836119512505118
0.06,0.9891023987619293,0.7073812042266151,0.009842266467143741,0.6996724459396472,0.49493513737296885
0.07,0.9879417075058035,0.7149678190667863,0.009789483144600339,0.7063465279805412,0.5050150366156443
0.08,0.9866520505545525,0.7217301524077063,0.009744394557616795,0.7120965348201131,0.5139415406047199
0.09,0.9853623936033015,0.7283542815553006,0.00970097354256306,0.717692918264544,0.522734709859899
0.1,0.984008253804488,0.7344828297506114,0.009662121696442226,0.7227371667522782,0.5308380394021528
0.11,0.9827830797007996,0.7401030088702939,0.009626846255877099,0.7273607143533757,0.5383218532269797
0.12,0.9817513541397989,0.7449185476505564,0.009596858335550209,0.731324792879786,0.5447774025728542
0.13,0.9799458344080475,0.750268005755071,0.009567109002766935,0.7352220069293148,0.551613548926098
0.14,0.9785916946092339,0.7545862943120796,0.009542843683672704,0.73843188047976,0.5572105762931225
0.15,0.977302037657983,0.7595149365034543,0.00951417650793911,0.7422754950764994,0.5637693255110975
0.16,0.9758189321640444,0.764327242524917,0.009487554893395563,0.745844993624553,0.570069647328069
0.17,0.9744003095176683,0.7689517301541147,0.009462194569639778,0.749266803866316,0.5761500051800473
0.18,0.9733041011091049,0.7730526377402575,0.009439126441236892,0.7524153026858038,0.5816566344173949
0.19,0.9721434098529791,0.7766781013750271,0.00941982112953737,0.7550424978288567,0.5864249736711744
0.2,0.9703378901212277,0.78051784566062,0.009402325389127577,0.757366039560292,0.591137709574115
0.21,0.969306164560227,0.7847377304972767,0.00937867078409587,0.7606511197340123,0.5969116334002811
0.22,0.9676940933711633,0.7886449725020582,0.009360119833808307,0.7631670816571052,0.6018678821279437
0.23,0.9656306422491617,0.7915927592242362,0.009350330985425474,0.7643862244894852,0.6050826005566281
0.24,0.9640830539076606,0.7949605647948483,0.009335340267557054,0.7664080090435761,0.6092641437325764
0.25,0.9618906370905339,0.7982602180970615,0.009324042901074765,0.767839029749411,0.6129353513512009
0.26,0.96002063451122,0.801478636926445,0.00931183325594382,0.7694360295693135,0.6166865401813092
0.27,0.9585375290172814,0.8045945904149205,0.009298526280742785,0.7712341105569895,0.6205307932976165
0.28,0.9569899406757802,0.807966609200617,0.009283958252052502,0.7732159174069098,0.6247326429672052
0.29,0.9552489037915914,0.8109818779028594,0.009272761313595584,0.7746895498615527,0.6282591859384428
0.3,0.9531854526695899,0.8137691303458797,0.009264698611577365,0.7756728968772758,0.63121865872469
0.31,0.951315450090276,0.816193749626783,0.009258116582346132,0.7764577242870732,0.6337399414125451
0.32,0.9489295847304617,0.8190701853427369,0.009251205049378028,0.7772399308423856,0.6366140542108488
0.33,0.9466726850657725,0.8218123885438889,0.009244614060597098,0.7779873404831592,0.6393596345393728
0.34,0.9444802682486458,0.8245416041175209,0.009237872006140934,0.7787632754390849,0.6421227203583577
0.35,0.9411916430229559,0.8271354632346459,0.009237445252286224,0.7784929856443701,0.6439191563058786
0.36,0.9379030177972659,0.8296528683181225,0.009237604907611236,0.7781339289197248,0.6455810460638997
0.37,0.9356461181325767,0.8326380488800151,0.009229808334081218,0.7790545582440688,0.6486704673474235
0.38,0.9332602527727625,0.8352155780059045,0.009225310007194608,0.7794735014495393,0.6510284110534632
0.39,0.9301650760897602,0.8374046744094328,0.0092268455167949,0.7789245826899709,0.6522750865569984
0.4,0.9270698994067578,0.8401098564742416,0.009225223930908437,0.7788405601322009,0.6543116311889813
0.41,0.92332989424813,0.8424089558427199,0.009229463201341132,0.7778213721119361,0.6552436899129678
0.42,0.9197188547846273,0.8445522806799887,0.009234140168432648,0.7767506563927443,0.6560065383761704
0.43,0.9158498839308744,0.8471022272208306,0.009237683363224638,0.7758184764777829,0.6571975593434015
0.44,0.9123033273149342,0.8496746480994606,0.009239578392906712,0.7751610085962838,0.6586346571994703
0.45,0.9083053907660562,0.8517967132486545,0.009246678859032895,0.7736915464805614,0.6590279163604108
0.46,0.9038560742842404,0.854528053942222,0.009252432564446347,0.7723703722019684,0.6600121510803777
0.47,0.8990198607170493,0.8559534030235022,0.009268433061703885,0.7695191091664734,0.6586725001826568
0.48,0.8941836471498581,0.8581157072850661,0.009280037871664829,0.7673130328167405,0.6584433658645864
0.49,0.8887026051070416,0.8599417637271215,0.009297275871736035,0.7642324856646369,0.6571954316200099
0.5,0.8834794944544752,0.8625342125590445,0.009308637028070095,0.7620312900613535,0.6572780587184224
0.51,0.8777405210214083,0.8652663887905122,0.009322090666037163,0.7594793709192966,0.6571519726362297
0.52,0.8714212019602786,0.8670601822148081,0.009344717421537902,0.7555746261575262,0.6551286730330302
0.53,0.8649084343564611,0.8697226007517528,0.00936333872421949,0.752230412940628,0.6542317911072879
0.54,0.8565901470208924,0.8715355376204114,0.00939744673097568,0.7465487543042006,0.65064376994236
0.55,0.848658756770699,0.8736806168027541,0.009427933298446718,0.7414567060704828,0.6477963522921977
0.56,0.8402759865875677,0.8755421793396477,0.00946326101593708,0.7356970685436517,0.644133814726499
0.57,0.8308614908434356,0.8770704353181421,0.009507187569737417,0.7287240494631326,0.6391423192894291
0.58,0.8214469950993036,0.8784257539422371,0.009553026850810342,0.7215801959936909,0.6338546276955451
0.59,0.8115811194222337,0.8801554917170247,0.009600047975462706,0.7143175792333294,0.6287105401922257
0.6,0.8022955893732268,0.8821571178406313,0.009642830896377868,0.7077507647777364,0.6243473748058305
0.61,0.792687645086407,0.8845470753578065,0.00968599852847536,0.7011695381334483,0.6202174642859257
0.62,0.7819834923910239,0.8862976703394609,0.009740971013792338,0.6930701475500801,0.6142664571554625
0.63,0.7708279597627031,0.8880846502446325,0.009799828876754634,0.6845604790446438,0.6079476536036605
0.64,0.7589631158111942,0.8901563124616602,0.009862882878469115,0.6755958084649046,0.6013858735776736
0.65,0.7451637864328089,0.8918927858694334,0.009942613212173431,0.6646062054105735,0.5927574800497493
0.66,0.7320737683776115,0.8936287444900897,0.01001987133203443,0.6542021625094137,0.5846138571259889
0.67,0.7164044364199122,0.895098080589903,0.010119265385571122,0.6412522359655547,0.5739836455867516
0.68,0.7004771730719629,0.8964738060337883,0.010224601916203243,0.6279594373836113,0.5629491868661224
0.69,0.6839050812483879,0.8976531548536262,0.010339893914232838,0.6139095538030409,0.5510778477660816
0.7,0.6658498839308744,0.8984624138707312,0.010473697146541635,0.5982410939920796,0.5374971373847909
0.71,0.6485684807841114,0.9006562461356525,0.010597390457332394,0.5841372532649209,0.5261068657535747
0.72,0.6309001805519732,0.9024389886813006,0.010732494820033791,0.5693489208961726,0.5138026643803318
0.73,0.6127805003868971,0.904217898315529,0.010877637788067622,0.5540870961885783,0.5010154695993907
