plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
electron,100,915,114,0.8892128279883382,0.00978452867981999
electron,380,1113,89,0.9259567387687188,0.00755241565841478
electron,660,872,43,0.9530054644808743,0.00699617765667721
electron,940,392,14,0.9655172413793104,0.00905561605929121
electron,1220,123,3,0.9761904761904762,0.01358180107790356
electron,1500,30,2,0.9375,0.0427908248050911
electron,1780,4,1,0.8,0.17888543819998318
electron,2060,0,0,0.0,0.0
