plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,10,939,87,0.9152046783625731,0.008697038273057867
muon,20,1313,80,0.9425699928212491,0.0062337686696265415
muon,30,855,42,0.9531772575250836,0.007053733347546367
muon,40,218,9,0.960352422907489,0.01295122104413094
muon,50,10,1,0.9090909090909091,0.08667841720414475
muon,60,0,0,0.0,0.0
muon,70,0,0,0.0,0.0
muon,80,0,0,0.0,0.0
muon,90,0,0,0.0,0.0
