plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
overall,100,1442,194,0.8814180929095354,0.007992976684839288
overall,380,2184,184,0.9222972972972973,0.005501266465651084
overall,660,1925,88,0.9562841530054644,0.004557126043080392
overall,940,995,41,0.9604247104247104,0.006057087334608513
overall,1220,342,18,0.95,0.011486707293408517
overall,1500,81,6,0.9310344827586207,0.027166848177873633
overall,1780,10,1,0.9090909090909091,0.08667841720414475
overall,2060,0,0,0.0,0.0
