124,4111.83,12.9388,1.80212,1.67923,3.38537,6.73009,-20.5092,0.667415,0.208764,-0.0591814,0.0151602,18,11.6233,0.394262,0.617391,0.381172,0.259413,-0.25458,0.282411,0.0797561,0.0174657,-0.0092602,0.181558,0.302855,0,0,0,0,603.532,300
137,6422.81,10.6361,1.31747,1.68083,2.77672,5.88205,-9.55462,0.667759,0.5729,0.40589,-0.151818,106,10.545,0.162003,0.546384,0.298536,0.217136,-0.104648,0.425916,0.181405,0.102634,-0.0365342,0.0705505,0.597957,0,0,0,0,904.624,368
125,2647.54,11.4486,1.23273,1.6768,2.0253,3.42533,-6.04599,0.712424,0.292003,0.0770529,0.00272608,27,10.1157,0.146666,0.5389,0.290413,0.205822,-0.102696,0.428652,0.183743,0.103086,-0.0392795,0.0785055,0.749839,0,0,0,0,448.572,278
131,3792.71,10.8674,0.767861,1.65867,1.32966,1.85812,-2.37848,0.987695,0.269256,0.242872,0.106725,62,6.59003,0.481107,0.645539,0.41672,0.320881,-0.270816,0.326196,0.106404,-0.000957818,-0.019821,0.1227,0.921684,6,4,1,0,872.979,102
112,1976.12,10.0836,1.00922,1.66342,1.45094,2.08998,-2.92639,0.823905,0.185879,0.126071,0.101151,40,5.76552,0.556114,0.760057,0.577686,0.459983,-0.6309,0.255511,0.0652858,0.0096271,-0.00637011,0.244035,0.918232,10,6,2,1,1448.4,185
138,18642.6,12.7399,0.826427,1.6785,1.27981,1.83558,-1.91817,0.960167,0.254601,0.215684,0.110845,478,8.99298,0.366704,0.636365,0.404961,0.293654,-0.273463,0.332967,0.110867,0.0345759,-0.0195379,0.20859,0.898271,8,6,0,1,4471.18,375
140,10243.6,12.3,0.769849,1.68384,1.6573,2.88217,-2.71078,1.00806,0.532159,0.581965,0.0127289,379,9.14246,0.0956121,0.413669,0.171122,0.124942,0.00723567,0.356771,0.127286,0.0825819,0.00719599,0.0835459,0.763081,0,0,0,0,899.838,268
131,4226.54,10.7802,1.13865,1.66995,1.97307,3.38399,-5.41033,0.745163,0.349357,0.155499,-0.0527832,99,9.15248,0.341572,0.579891,0.336273,0.230548,-0.17469,0.310707,0.0965386,0.028719,-0.0125568,0.0667619,0.672334,0,0,0,0,735.225,223
94,1265.3,11.3693,1.42227,1.69652,2.30201,3.97625,-8.55384,0.654149,0.222106,0.029797,0.00798878,12,9.04799,0.574622,0.57573,0.331466,0.191271,-0.219071,0.0225277,0.000507498,-6.13263e-07,-3.30327e-07,0.0881057,0.677399,0,0,0,0,222.292,42
128,2874.7,9.75199,1.06276,1.68044,2.27013,4.09247,-7.40415,0.802777,0.420464,0.403464,0.0588429,34,9.12864,0.224356,0.583412,0.34037,0.237403,-0.17661,0.398034,0.158431,0.0751861,-0.0354612,0.245594,0.723877,0,0,0,0,179.679,80
134,4820.13,10.2409,1.40683,1.68349,2.33791,3.96538,-9.35738,0.644202,0.202996,-0.00437677,-0.00305521,27,8.97781,0.42071,0.653928,0.427622,0.312398,-0.31364,0.301336,0.0908036,0.0224693,-0.0119405,0.176274,0.547551,0,0,0,0,457.707,56
103,1670.27,11.6918,2.47299,1.76208,5.40603,13.2273,-54.5736,1.03497,0.269523,-0.264078,0.181404,2,16.5537,0.498962,0.651624,0.424614,0.281263,-0.352669,0.164102,0.0269293,0.00541984,-0.00103114,0.113907,0.0705832,0,0,0,0,247.022,156
127,2698.45,9.63008,1.38256,1.67212,2.5072,4.62455,-9.66221,0.647206,0.301348,0.121443,0.0166558,22,10.8564,0.186159,0.519254,0.269625,0.193633,-0.0757072,0.391142,0.152992,0.0788481,-0.0252417,0.131813,0.654661,0,0,0,0,555.783,77
130,4476.17,12.3143,0.645453,1.67227,1.24809,1.93872,-1.21904,1.10071,0.40153,0.476035,0.205962,250,7.65918,0.330689,0.520235,0.270645,0.165402,-0.114111,0.263526,0.0694462,0.0147866,-0.00600399,0.0735156,0.871358,0,0,0,0,701.696,322
137,4904.41,8.2484,0.852269,1.67931,2.06923,3.79102,-5.14338,0.941261,0.572663,0.723143,0.110402,141,7.47132,0.310325,0.614132,0.377158,0.267803,-0.230303,0.356174,0.12686,0.0481303,-0.0238174,0.0401636,0.733827,8,3,1,0,136.452,181
107,3921.4,12.3881,1.15818,1.66386,1.57378,2.22482,-4.02396,0.741479,0.130375,0.0410322,0.0429716,30,9.31148,0.29575,0.535103,0.286335,0.174341,-0.135863,0.286167,0.0818913,0.0239207,-0.0094079,0.117326,0.906351,0,0,0,0,136.452,280
124,2660.92,11.9882,0.400725,1.67565,0.77424,1.1529,0.294795,1.31418,0.361251,0.502545,0.441196,213,6.33021,0.200462,0.399566,0.159653,0.0955724,-0.0164933,0.280177,0.0784993,0.0279893,-0.00479008,0.198757,0.919676,0,0,0,0,489.808,159
30,60.649,8.82316,2.24371,1.85305,4.331,10.3845,-30.2906,0.863711,0.673332,-0.810179,0.0713169,1,13.5372,0.602548,0.602548,0.363065,0.218764,-0.263632,0,0,0,0,0.145208,0.329127,0,0,0,0,144.229,370
134,6904.36,12.3362,0.860862,1.67692,1.42931,2.17874,-2.3656,0.935608,0.299752,0.265001,0.12328,143,9.72484,0.155535,0.609814,0.371873,0.263344,-0.223226,0.47407,0.224743,0.126033,-0.0774505,0.051473,0.893753,2,2,1,0,1500.9,241
133,5591.21,11.2068,1.34196,1.67505,2.13327,3.45189,-7.74117,0.658601,0.168002,0.0279217,0.0262456,67,7.90642,0.448869,0.672566,0.452346,0.355724,-0.330582,0.346516,0.120073,0.0155318,-0.0263273,0.206433,0.687855,0,0,0,0,715.284,133
127,3139.52,11.1964,1.71236,1.66474,2.90528,5.4535,-14.6776,0.637676,0.240168,-0.115232,0.00383872,37,6.56991,0.724169,0.825275,0.681078,0.575305,-0.9034,0.167587,0.0280852,-0.00514146,0.00248933,0.0923973,0.40733,6,4,3,0,715.284,182
120,1687.02,9.71188,1.19386,1.67572,2.4816,5.08035,-7.08445,0.725836,0.563725,0.477623,-0.100163,45,8.87946,0.253359,0.652741,0.426071,0.296884,-0.329556,0.408382,0.166776,0.0797105,-0.0425705,0.0691881,0.644587,0,0,0,0,117.409,128
136,7924.9,10.1973,1.24644,1.6816,2.56274,5.03845,-8.89735,0.697325,0.456622,0.361496,-0.00922863,108,11.4133,0.237043,0.617961,0.381876,0.268796,-0.242117,0.410251,0.168306,0.079831,-0.0428874,0.0546856,0.596728,0,0,0,0,1407.2,32
135,8458.33,9.28534,0.577981,1.68397,1.97001,3.31246,-5.61268,1.16686,0.802996,1.00488,-0.505095,188,9.88007,0.204667,0.582853,0.339718,0.245215,-0.164201,0.421117,0.177339,0.0907648,-0.0430503,0.0308575,0.700275,0,0,0,0,734.826,104
76,1153.17,11.4281,2.44172,1.83142,5.50346,13.6305,-56.2787,0.97921,0.265587,-0.220325,0.114196,0,0,0,0,0,0,0,0,0,0,0,0.130412,0.0588972,0,0,0,0,210.481,237
130,4916.4,13.0123,1.62739,1.67192,2.99046,6.02004,-13.8983,0.630207,0.362586,-0.0100383,-0.0657426,39,13.0668,0.434574,0.54359,0.29549,0.176597,-0.15385,0.20313,0.0412617,-0.00188282,-0.00085514,0.0451785,0.463805,0,0,0,0,896.032,195
134,6393.73,9.75365,1.21513,1.6666,2.40721,4.58263,-8.16926,0.702787,0.476064,0.224378,-0.296024,115,8.04294,0.178336,0.63289,0.40055,0.287881,-0.270082,0.475267,0.225879,0.123145,-0.0828718,0.233768,0.549695,0,0,0,0,268.177,96
71,1007.38,10.7676,1.98123,1.70293,3.86125,7.82537,-28.6357,0.715332,0.101037,-0.061494,0.0571463,4,17.8126,0.280558,0.630776,0.397879,0.253312,-0.312574,0.351709,0.123699,0.0448539,-0.0292801,0.394916,0.0945862,0,0,0,0,325.013,37
134,5301.2,10.5361,2.1809,1.68298,3.81642,8.6572,-22.9825,0.879639,0.610673,-0.638828,-0.133137,82,11.0629,0.321056,0.576913,0.332829,0.219376,-0.181738,0.306963,0.094226,0.0302602,-0.0117489,0.0936086,0.370152,0,0,0,0,508.745,74
135,7504.49,12.0176,0.114548,1.68397,1.06472,1.55152,-0.710947,1.57813,0.870058,1.21983,-0.21344,379,9.31545,0.0836683,0.61212,0.374691,0.266793,-0.225482,0.53776,0.289186,0.183767,-0.129983,0.0547625,0.907743,3,2,0,0,1500.55,255
131,4453.27,10.8279,0.668291,1.66122,1.56521,2.91407,-1.10387,1.07014,0.592762,0.900074,0.528106,154,8.36147,0.344129,0.673009,0.452941,0.338316,-0.358687,0.375508,0.141006,0.0521012,-0.0346365,0.0571252,0.821373,7,5,2,0,820.328,9
110,2104.66,11.2153,1.92806,1.6426,3.79785,8.09184,-25.3553,0.756413,0.282508,-0.125233,0.0241236,12,8.44359,0.214909,0.542486,0.294291,0.197491,-0.125052,0.376016,0.141388,0.0620064,-0.0296776,0.0725986,0.302659,0,0,0,0,339.907,57
126,3267.01,12.437,0.602745,1.65288,1.12087,1.55265,-1.28878,1.11797,0.335988,0.34497,0.13918,124,7.96307,0.265577,0.598486,0.358186,0.266738,-0.181352,0.397792,0.158238,0.0703779,-0.0365369,0.0708808,0.929612,0,0,0,0,505.095,345
130,6459.48,12.4647,0.905994,1.66985,1.18276,1.62496,-1.58466,0.899873,0.181675,0.142539,0.13211,144,7.5495,0.349523,0.600233,0.360279,0.247553,-0.214841,0.314817,0.0991098,0.0280527,-0.0156603,0.180464,0.93375,7,5,3,0,2123.34,282
123,2683.81,12.4518,0.940881,1.67457,1.29182,1.90711,-1.71593,0.874155,0.219539,0.190557,0.147796,58,6.92409,0.481995,0.604449,0.365359,0.236658,-0.24214,0.185073,0.034252,0.00373068,-7.3956e-06,0.128911,0.898715,5,3,2,0,659.431,31
126,3634.82,12.6081,0.869631,1.65963,1.15808,1.58785,-1.45726,0.915684,0.18864,0.159958,0.152695,78,6.56777,0.389305,0.648098,0.420031,0.308471,-0.297557,0.32845,0.107879,0.0296953,-0.0191834,0.204404,0.935261,9,3,2,1,659.431,317
128,4115.51,11.4868,1.10175,1.68463,1.63627,2.54345,-3.70521,0.781622,0.256177,0.0846276,0.0142764,78,9.09075,0.226958,0.499115,0.249116,0.172273,-0.0620288,0.348778,0.121646,0.0518975,-0.0154355,0.064251,0.860312,0,0,0,0,571.033,290
135,9514.18,10.7587,0.653446,1.68397,1.44503,2.90058,0.574504,1.10381,0.603093,1.03257,0.967001,431,7.48452,0.254639,0.481725,0.232059,0.149882,-0.060259,0.310697,0.0965327,0.0326288,-0.010821,0.0933267,0.844126,3,2,1,0,1814.7,100
128,4053.2,12.4969,0.724408,1.67612,1.12617,1.61516,-1.13292,1.04231,0.290644,0.265706,0.131848,69,8.83447,0.145247,0.655071,0.429118,0.319325,-0.310212,0.5257,0.276361,0.167155,-0.12501,0.0777146,0.913264,0,0,0,0,534.668,132
136,10775.7,11.59,1.14283,1.68493,2.02959,3.44951,-6.0303,0.752016,0.314786,0.176982,-0.0191694,217,10.441,0.158034,0.615698,0.379084,0.280925,-0.216584,0.482794,0.23309,0.137782,-0.0771565,0.107268,0.683244,3,2,1,0,1516.95,296
132,7934.61,11.7776,1.22708,1.67905,1.91495,3.07342,-5.704,0.708013,0.227876,0.0531266,0.00852551,89,10.2016,0.208173,0.538377,0.289849,0.19933,-0.109615,0.378604,0.143341,0.0685721,-0.0244077,0.273876,0.775114,0,0,0,0,1310.88,394
132,4249.19,13.3071,0.967706,1.68249,1.35176,1.94266,-2.35835,0.863608,0.216065,0.119978,0.0548258,100,8.96094,0.217255,0.522976,0.273504,0.203402,-0.0695702,0.383984,0.147444,0.0713492,-0.0238072,0.0780249,0.889582,0,0,0,0,757.533,271
128,3817.66,11.1205,0.923698,1.67115,1.54338,2.48119,-2.65366,0.88753,0.334515,0.273328,0.0994902,154,7.99531,0.210493,0.528064,0.278851,0.191656,-0.0963903,0.372262,0.138579,0.0645202,-0.0223593,0.0579923,0.841308,0,0,0,0,616.154,148
124,5327.95,11.8113,1.76934,1.6935,3.27574,6.61329,-18.1838,0.666144,0.293628,-0.0903315,0.00193629,37,12.6489,0.381354,0.590361,0.348526,0.229238,-0.207875,0.267208,0.0714001,0.0167578,-0.00607749,0.0744238,0.346088,0,0,0,0,665.48,138
130,4783.06,11.8433,0.800809,1.67787,1.44598,2.06899,-2.97801,0.981679,0.279262,0.253381,0.0892805,91,7.97367,0.345102,0.613218,0.376036,0.276402,-0.216431,0.354097,0.125385,0.0373904,-0.0261151,0.142978,0.887119,0,0,0,0,665.48,289
117,3525.9,11.9268,1.30467,1.61257,2.02701,3.2525,-6.83692,0.642061,0.203245,-0.00173322,-0.0125992,120,7.12215,0.716711,0.779337,0.607367,0.494863,-0.700304,0.194302,0.0377534,-0.0146056,0.00628658,0.324439,0.678172,0,0,0,0,855.418,150
128,2264.99,11.3103,1.04385,1.69527,1.67719,2.78476,-3.17576,0.823126,0.304214,0.251027,0.143686,49,7.85322,0.495206,0.68068,0.463325,0.334556,-0.397253,0.235006,0.0552276,0.0100901,-0.00365693,0.072862,0.836579,0,0,0,0,460.23,275
118,2783.1,10.8062,0.555089,1.65045,0.74465,0.954498,-0.104985,1.15753,0.202837,0.251106,0.26361,111,5.98542,0.41188,0.660536,0.436308,0.310662,-0.343651,0.286643,0.0821642,0.0252765,-0.0094653,0.533371,0.946764,5,4,0,1,1419.93,141
25,32.5648,8.85161,1.38633,1.7184,2.72851,5.41144,-10.911,0.693988,0.439766,0.155241,-0.192623,1,13.7974,0.865401,0.865401,0.748919,0.648116,-1.12176,0,0,0,0,0.125578,0.586817,0,0,0,0,289.556,203
135,7498.82,9.87136,0.693229,1.68397,2.38472,4.91943,-5.91255,1.07122,0.993171,1.57351,-0.144432,197,9.13187,0.160952,0.557447,0.310747,0.219579,-0.128782,0.430192,0.185065,0.101961,-0.0420886,0.05117,0.672229,7,4,2,1,269.141,146
97,1697.92,11.5355,1.10492,1.64885,1.57209,2.30797,-3.68961,0.770667,0.181548,0.0759984,0.0553833,28,7.03556,0.635059,0.740787,0.548766,0.425772,-0.57127,0.212359,0.0450962,-0.0118747,0.00349252,0.129117,0.871713,9,5,3,1,619.454,385
131,2259.13,9.68901,1.64061,1.67445,2.9961,6.12309,-13.5146,0.632021,0.387329,0.00469784,-0.11975,19,9.01929,0.346478,0.626885,0.392985,0.260468,-0.283834,0.293573,0.0861851,0.0322319,-0.00880413,0.0515752,0.520377,0,0,0,0,270.66,196
85,1285.16,12.7658,1.79817,1.66571,3.25743,6.17789,-19.8084,0.672447,0.126986,-0.043628,0.0369152,1,18.4654,0.503767,0.503767,0.253781,0.127847,-0.12881,0,0,0,0,0.135191,0.244357,0,0,0,0,328.25,308
135,12472.8,12.4422,0.198783,1.68397,0.787238,1.12562,0.144229,1.50112,0.530292,0.736692,0.429594,514,8.43271,0.0727301,0.602053,0.362468,0.255566,-0.208045,0.537568,0.288979,0.184689,-0.128074,0.12058,0.934403,2,1,0,0,2024.9,300
134,5891.16,12.9145,1.18199,1.67401,1.95098,3.27243,-5.52105,0.724807,0.303041,0.101762,-0.0517264,128,10.4062,0.192126,0.562416,0.316312,0.224791,-0.134875,0.412321,0.170008,0.0881844,-0.0362841,0.130537,0.675555,0,0,0,0,928.944,258
131,5637.79,11.9019,0.682958,1.66081,0.893164,1.13664,-0.669217,1.05935,0.203315,0.172639,0.133404,326,5.30159,0.583848,0.691331,0.477939,0.367288,-0.400826,0.276723,0.0765757,-0.01883,-0.00321734,0.207472,0.956392,6,4,1,0,1508.88,219
126,2310.56,11.7155,1.07032,1.67976,1.74275,2.80218,-4.2137,0.794664,0.295701,0.142555,-0.0103409,42,9.40654,0.232575,0.621904,0.386764,0.278049,-0.243868,0.423169,0.179072,0.08694,-0.0498486,0.0661199,0.728684,0,0,0,0,388.214,354
104,842.558,11.6003,1.40981,1.67005,2.24758,3.64804,-8.92737,0.643244,0.128853,0.0236161,0.0360214,5,8.91961,0.475892,0.669206,0.447836,0.320364,-0.363233,0.227302,0.051666,0.0176882,-0.00159965,0.430562,0.684886,5,2,1,0,462.996,281
85,1290.85,11.4934,0.800535,1.53375,1.10658,1.47693,-1.46824,0.851216,0.220694,0.139646,0.0386729,52,7.57218,0.367364,0.580652,0.337157,0.223531,-0.187561,0.284516,0.0809492,0.0179242,-0.00902229,0.137694,0.944108,0,0,0,0,203.97,384
117,3707.55,13.5143,1.27576,1.65128,1.88594,2.96725,-5.66652,0.676702,0.197923,0.0176605,0.0176267,66,10.6138,0.461035,0.561041,0.314767,0.194001,-0.174396,0.198843,0.0395386,-0.00202289,-0.000368063,0.140351,0.843788,0,0,0,0,562.009,258
106,1335.93,12.489,2.15004,1.71865,4.3475,9.77829,-33.9559,0.826506,0.292843,-0.217636,0.12092,1,19.7654,0.866984,0.866984,0.751662,0.651679,-1.12999,0,0,0,0,0.0763512,0.165345,0,0,0,0,244.345,107
74,210.157,10.0864,2.00015,1.70605,3.32601,7.01105,-17.5568,0.740136,0.486821,-0.427405,-0.0588355,3,10.0233,0.330168,0.542103,0.293875,0.200119,-0.119375,0.313824,0.0984855,0.0237977,-0.0159465,0.0674405,0.44441,0,0,0,0,28.2775,114
134,9769.27,11.6927,0.282015,1.67753,0.554553,0.796635,0.549967,1.41945,0.301145,0.445871,0.519832,522,5.932,0.160843,0.450963,0.203368,0.140976,-0.0225267,0.350312,0.122719,0.0643829,-0.00760587,0.269462,0.943568,7,4,0,1,3002.92,56
65,517.755,9.41187,1.86051,1.64515,3.43948,6.7159,-22.124,0.723545,0.163074,-0.117913,0.076389,1,12.6114,0.756736,0.756736,0.572649,0.433344,-0.655854,0,0,0,0,0.4071,0.208235,0,0,0,0,575.78,279
118,2813.6,14.3639,1.19605,1.67255,1.689,2.49706,-4.55859,0.720992,0.150935,0.0515786,0.0348436,26,8.94609,0.532511,0.577294,0.333268,0.196841,-0.214708,0.0782926,0.00612974,0.00124269,0.000185459,0.0753767,0.830767,0,0,0,0,590.027,382
134,6647.72,12.2071,0.334425,1.68139,0.818643,1.13002,-0.0889402,1.37653,0.41278,0.530994,0.34485,302,7.24775,0.25347,0.576827,0.33273,0.235586,-0.160328,0.380079,0.14446,0.0622979,-0.0297201,0.120333,0.939175,0,0,0,0,1167.95,16
128,1763.03,8.71508,1.8869,1.69702,3.38685,7.60202,-16.2861,0.697683,0.633012,-0.416558,-0.387679,8,7.94549,0.544998,0.747521,0.558787,0.428348,-0.60464,0.221829,0.0492079,0.0122524,-0.00407044,0.0597695,0.480045,0,0,0,0,130.869,324
131,4039.61,11.6762,1.1776,1.63539,1.75117,2.59962,-5.03766,0.694917,0.148871,0.0598948,0.0539597,41,7.52103,0.574658,0.768638,0.590804,0.462428,-0.681874,0.209047,0.0437005,0.010378,-0.00318782,0.306408,0.869143,0,0,0,0,854.466,254
133,6694.05,11.5502,0.417055,1.68073,1.03198,1.63091,-0.254802,1.30284,0.509994,0.702549,0.304319,307,6.99115,0.20101,0.440056,0.193649,0.125635,-0.0269369,0.314545,0.0989388,0.0414767,-0.00715951,0.250089,0.843729,0,0,0,0,1302.62,276
133,7599.05,13.4333,0.558606,1.68492,0.971098,1.44464,-0.243214,1.18469,0.340533,0.432769,0.337289,418,8.16419,0.294796,0.507813,0.257874,0.164977,-0.0900686,0.301745,0.0910501,0.0234942,-0.0120646,0.0976759,0.913202,0,0,0,0,1507.74,57
131,6669.31,11.8393,0.743995,1.66936,1.31646,2.02686,-1.57848,1.01819,0.343762,0.379973,0.223274,505,7.3828,0.618659,0.738063,0.544737,0.427083,-0.551626,0.225109,0.0506742,-0.00705872,0.000277515,0.144232,0.874464,4,3,1,0,1074.72,137
98,1701.36,12.2503,2.10846,1.66983,4.42598,9.7636,-36.7868,0.830113,0.179829,-0.116456,0.0795801,3,15.745,0.376795,0.568495,0.323187,0.229443,-0.147466,0.32204,0.10371,0.0149127,-0.0193678,0.157494,0.114061,0,0,0,0,484.874,152
136,7195.89,11.9879,0.396976,1.67207,0.797588,1.10152,-0.0278106,1.31215,0.351253,0.448708,0.350024,325,6.19275,0.329225,0.574143,0.32964,0.251432,-0.130743,0.367553,0.135095,0.0397709,-0.0301632,0.0927049,0.940423,4,3,1,0,484.874,322
137,11909.4,10.8805,0.0544509,1.67746,0.960791,1.45821,-0.208407,1.62701,0.875413,1.30832,-0.039122,688,6.8106,0.125548,0.434634,0.188906,0.121048,-0.0259388,0.348535,0.121476,0.0635852,-0.0084493,0.111149,0.885716,5,4,2,0,2412.47,88
128,3295.28,12.2264,1.14986,1.66355,1.8415,2.96416,-4.98202,0.743173,0.252899,0.11192,0.0257086,35,9.60456,0.260262,0.563702,0.31776,0.230129,-0.13161,0.377943,0.142841,0.0591275,-0.028623,0.145791,0.765459,0,0,0,0,1355.91,352
134,5224.78,12.6746,0.543854,1.68067,0.914952,1.31051,-0.253212,1.1933,0.316947,0.385981,0.288425,188,8.19778,0.22399,0.535432,0.286687,0.192957,-0.111511,0.363416,0.132071,0.0578797,-0.0218834,0.16495,0.923011,8,5,1,0,1096.24,117
130,3057.2,11.294,1.11842,1.64756,2.21228,3.94185,-7.14046,0.735437,0.393101,0.270483,-0.0683379,49,11.0202,0.200095,0.534623,0.285822,0.207068,-0.0896446,0.391451,0.153234,0.0792946,-0.0242948,0.0469887,0.618562,0,0,0,0,391.052,300
136,8227.75,11.3367,1.02367,1.68384,1.54337,2.15865,-3.87652,0.824905,0.153349,0.0896759,0.0524081,116,5.9522,0.599599,0.75523,0.570372,0.451183,-0.614616,0.22142,0.0490266,0.00188028,-0.00173337,0.153125,0.903464,10,5,3,1,717.695,25
130,5237.95,12.2968,1.25746,1.67031,2.00259,3.47457,-5.5301,0.688935,0.345308,0.0401456,-0.0754438,87,10.9596,0.248378,0.594901,0.353907,0.257648,-0.183915,0.402487,0.161996,0.0731014,-0.0393552,0.0483048,0.640113,0,0,0,0,945.155,95
132,6046.14,12.6698,0.839905,1.66583,1.16121,1.63404,-1.33916,0.940325,0.218906,0.191534,0.160443,199,7.36953,0.453803,0.64969,0.422097,0.301003,-0.315368,0.270632,0.0732416,0.0105512,-0.00788874,0.172871,0.927915,6,3,1,1,1833.56,358
120,3758.95,12.0052,2.09186,1.69968,4.34504,9.66362,-34.5107,0.811269,0.233844,-0.127113,0.0554938,6,17.379,0.140236,0.702999,0.494207,0.388971,-0.422304,0.576323,0.332148,0.216523,-0.187185,0.163429,0.179977,0,0,0,0,639.336,43
136,6986.28,12.1978,1.05581,1.6767,1.50767,2.12272,-3.51544,0.799564,0.14753,0.0898215,0.0826351,28,9.72892,0.194322,0.610454,0.372654,0.253159,-0.238715,0.433878,0.18825,0.0933341,-0.0561148,0.245121,0.921465,3,3,1,0,1558.7,58
137,13078.6,11.3643,0.427532,1.68077,1.33238,2.07936,-1.67323,1.29324,0.646333,0.849484,0.0203148,533,8.3902,0.0867597,0.542531,0.29434,0.210033,-0.105526,0.474461,0.225113,0.142758,-0.0583406,0.0679157,0.812906,5,4,1,0,1525.81,174
131,5642.29,12.4002,1.15896,1.68472,1.72268,2.71561,-4.23891,0.742205,0.245121,0.0730547,0.00447184,122,7.9726,0.447876,0.621312,0.386029,0.258506,-0.267658,0.221717,0.0491585,0.0110616,-0.00174519,0.0653463,0.764599,0,0,0,0,1088.79,191
126,3414.51,12.2798,1.09029,1.6972,1.68844,2.70783,-3.79624,0.798909,0.288663,0.122443,-0.00145174,93,8.51255,0.383954,0.621005,0.385648,0.267107,-0.254635,0.293489,0.0861358,0.0236942,-0.00987569,0.0856896,0.763031,0,0,0,0,787.954,298
122,3101.87,11.1088,1.75405,1.65573,3.28198,6.58955,-18.5671,0.673891,0.294591,-0.122351,-0.00956231,22,9.1297,0.780516,0.782999,0.613087,0.483834,-0.743795,0.0565334,0.00319603,5.29824e-05,-1.2151e-05,0.304351,0.34409,0,0,0,0,484.982,11
106,2160.77,11.2336,0.973282,1.66491,1.30841,1.86403,-2.09744,0.855738,0.201344,0.120889,0.101673,62,6.02582,0.56044,0.714373,0.510328,0.38209,-0.489488,0.20078,0.0403125,0.00720346,-0.00178168,0.130862,0.92295,0,0,0,0,303.338,254
107,1598.5,11.1657,1.61569,1.57299,2.76144,4.93777,-13.7696,0.620701,0.176969,-0.0747221,0.0454028,6,9.00223,0.505397,0.644855,0.415838,0.300323,-0.29884,0.262534,0.0689239,-0.00262681,-0.00662596,0.361734,0.386793,6,3,2,0,510.111,65
