pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,nrings,multiplerings,energy,evnum,mcevnum
125,2979.38,11.7612,0.0651726,1.65593,0.918826,1.31031,-0.282408,1.59586,0.815477,1.1409,-0.0637554,1.56615,0.717056,0.0770882,0.92502,1,0.768,0.576,0.016,0.808,0.608,134,7.24176,0.0407689,0.505911,0.255946,0.173442,-0.0742039,0.473345,0.224055,0.144123,-0.054122,0,0,0,0,0,0,0,0,1,0,560.681,3,3
38,289.445,9.12876,2.00943,1.78468,3.78879,7.6162,-27.5065,0.584732,0.104242,-0.061136,0.0406064,1.99848,1.45858,0.367223,0.122338,1,0.921053,0.473684,0.184211,0.131579,0.736842,1,8.0807,0.781697,0.781697,0.61105,0.477656,-0.746765,0,0,0,0,0,0,0,0,0,0,0,0,1,0,351.595,4,4
67,617.009,10.0364,0.620947,1.41114,1.19987,1.67238,-1.72826,0.881967,0.358992,0.340139,0.0290389,1.18611,0.590085,0.0726593,0.906872,1,0.910448,0.373134,0,0.343284,0.373134,15,7.65969,0.406955,0.526143,0.276827,0.166692,-0.12718,0.23002,0.0529094,-0.00089097,-0.00354277,0,0,0,0,0,0,0,0,1,0,108.387,7,7
108,2660.37,10.8302,1.01287,1.56551,1.71438,2.66242,-4.34124,0.743418,0.271087,0.165442,0.0077688,1.47239,0.936331,0.065436,0.802439,1,0.75,0.509259,0.0555556,0.231481,0.611111,59,10.1837,0.0338576,0.529809,0.280698,0.181289,-0.115386,0.50067,0.250671,0.154322,-0.0902115,4,4,3,0,1,0,0,0,1,0,519.833,11,11
105,2646.61,12.3926,0.163639,1.58448,0.603745,0.840008,0.424649,1.43581,0.422263,0.590356,0.519987,1.48429,0.375346,0.23221,0.948502,1,0.828571,0.647619,0,0.733333,0.466667,173,6.62966,0.0171484,0.456146,0.208069,0.142687,-0.0284251,0.443428,0.196629,0.13228,-0.0239623,0,0,0,0,0,0,0,0,1,0,606.382,23,23
117,4264.54,13.5539,1.51308,1.67481,2.50941,4.39366,-10.8086,0.621783,0.192373,-0.00633047,-0.000377417,2.03149,2.74793,0.0543675,0.520778,1,0.683761,0.641026,0.00854701,0.205128,0.846154,32,11.01,0.409742,0.603004,0.363614,0.24004,-0.232731,0.246088,0.0605594,0.0137333,-0.00417215,0,0,0,0,0,0,0,0,1,0,779.176,29,29
111,1730.1,11.5285,0.649513,1.59675,1.44583,2.21697,-2.4476,1.02959,0.453598,0.503417,0.0911831,1.0742,0.435373,0.0458086,0.87327,1,0.81982,0.495495,0,0.432432,0.351351,59,10.2288,0.271351,0.613975,0.376965,0.264189,-0.235339,0.379608,0.144102,0.0620905,-0.031254,0,0,0,0,0,0,0,0,1,0,317.131,40,40
107,1458.84,10.8769,0.672508,1.58558,1.56221,2.44173,-3.07511,1.00169,0.476597,0.537133,0.0493332,1.30238,0.723295,0.0532304,0.816325,1,0.869159,0.46729,0.00934579,0.411215,0.448598,40,9.4943,0.212168,0.655127,0.429192,0.303601,-0.332732,0.456262,0.208175,0.105533,-0.0737862,0,0,0,0,0,0,0,0,1,0,242.948,41,41
96,3625.54,11.6747,2.05396,1.6792,4.19182,8.93622,-33.3261,0.773886,0.149106,-0.105338,0.0999328,2.13014,1.05696,0.192713,0.0911868,1,0.875,0.59375,0.0625,0.25,0.833333,2,16.2217,0.405021,0.603822,0.364601,0.307528,-0.137539,0.38983,0.151967,0.0269161,-0.0440527,0,0,0,0,0,0,0,0,1,0,812.353,44,44
79,1431.7,10.6173,0.524697,1.53777,0.692456,0.868016,-0.0352572,1.08596,0.20091,0.237122,0.257733,1.68365,0.593832,0.17375,0.958535,1,0.848101,0.481013,0.0759494,0.417722,0.620253,48,5.908,0.431686,0.652507,0.425765,0.319508,-0.29927,0.32001,0.102406,0.0177246,-0.0178015,3,2,1,0,1.5,0,0,0,1,0,471.561,48,48
116,4196.06,12.5864,0.2268,1.62951,0.641035,0.860216,0.249141,1.42342,0.389639,0.515414,0.415408,1.44572,0.325353,0.176355,0.953735,1,0.784483,0.655172,0,0.706897,0.465517,344,6.90251,0.0603466,0.44407,0.197198,0.142363,-0.0101749,0.403905,0.163139,0.109855,-0.00367418,0,0,0,0,0,0,0,0,1,0,878.971,57,57
122,3531.04,11.7454,0.813437,1.63471,1.32585,1.95108,-2.02847,0.93365,0.287881,0.251205,0.100452,1.65696,0.99364,0.0835387,0.889931,1,0.778689,0.565574,0.0163934,0.401639,0.647541,95,8.0979,0.441143,0.713396,0.508934,0.390805,-0.472048,0.32166,0.103465,0.0284962,-0.0181561,0,0,0,0,0,0,0,0,1,0,607.48,59,59
113,2765.59,12.2538,1.23722,1.63249,1.86398,2.93403,-5.47376,0.6719,0.210925,0.0302678,0.0114847,1.54204,0.699503,0.118664,0.765788,1,0.778761,0.539823,0.00884956,0.176991,0.539823,46,9.58525,0.408073,0.630298,0.397276,0.285132,-0.262638,0.299472,0.0896838,0.0210367,-0.0119414,0,0,0,0,0,0,0,0,1,0,740.903,63,63
35,100.107,8.79463,1.08927,1.65211,2.59693,5.43461,-7.89411,0.839228,0.668938,0.744714,-0.178706,1.20098,1.20569,0.0875843,0.622417,1,1,0.314286,0.0571429,0.285714,0.428571,2,9.02066,0.582454,0.583042,0.339938,0.198824,-0.230142,0.0267853,0.000717454,-5.91413e-08,-1.02948e-06,0,0,0,0,0,0,0,0,1,0,20.8439,73,73
78,1432.79,9.56815,0.907586,1.56177,1.26426,1.8068,-1.9208,0.826616,0.245311,0.125497,0.0255988,1.63719,0.854673,0.0659109,0.917124,1,0.75641,0.307692,0,0.307692,0.576923,69,6.20548,0.330098,0.5716,0.326726,0.24485,-0.132389,0.360459,0.129931,0.0367223,-0.0272346,0,0,0,0,0,0,0,0,1,0,227.756,74,74
117,2849.29,11.5078,1.15534,1.66085,1.9956,3.38918,-5.75267,0.74775,0.325054,0.138557,-0.0440214,1.66818,1.04166,0.0845313,0.676289,1,0.752137,0.529915,0.017094,0.222222,0.65812,42,9.94353,0.0904648,0.436044,0.190134,0.132486,-0.0116731,0.376656,0.14187,0.0878042,-0.00306306,0,0,0,0,0,0,0,0,1,0,426.073,79,79
105,1407.46,10.7451,0.209559,1.52359,1.07644,1.51221,-0.948118,1.33265,0.728807,0.949352,-0.0818167,1.30695,0.620348,0.105315,0.917914,1,0.838095,0.390476,0.00952381,0.695238,0.495238,41,8.02548,0.127138,0.709656,0.503611,0.381847,-0.466979,0.589152,0.3471,0.220638,-0.218211,4,3,2,0,1.33333,0,0,0,1,0,387.443,90,90
119,4547.7,12.0365,0.630518,1.59386,1.01999,1.32726,-1.10352,1.03485,0.255915,0.24587,0.141123,1.61295,0.76896,0.203709,0.942285,1,0.764706,0.621849,0.00840336,0.462185,0.655462,148,8.10801,0.298034,0.62445,0.389938,0.281214,-0.247787,0.376485,0.141741,0.0567623,-0.0313139,0,0,0,0,0,0,0,0,1,0,682.937,99,99
119,3601.16,11.9347,0.385588,1.62334,0.90444,1.30021,-0.246797,1.27506,0.434085,0.554695,0.281422,1.48734,0.535679,0.0986809,0.92393,1,0.781513,0.621849,0.00840336,0.647059,0.554622,148,7.33744,0.193602,0.488981,0.239103,0.169508,-0.046524,0.362713,0.131561,0.0654943,-0.0139011,0,0,0,0,0,0,0,0,1,0,610.956,100,100
104,2592.49,11.237,1.13425,1.63329,1.53579,2.14999,-3.78712,0.735717,0.125676,0.0528357,0.0584764,1.97312,0.855628,0.198686,0.926174,1,0.913462,0.596154,0.0480769,0.211538,0.798077,40,6.23031,0.613558,0.716446,0.513295,0.39035,-0.491918,0.225624,0.0509062,-0.0134179,0.00225285,0,0,0,0,0,0,0,0,1,0,669.988,102,102
112,2333.84,12.0371,0.792586,1.61684,1.4249,2.22338,-2.14391,0.940115,0.348769,0.363649,0.157328,1.00041,0.363849,0.183229,0.868708,1,0.785714,0.5,0,0.383929,0.339286,58,10.0714,0.232184,0.655327,0.429454,0.30288,-0.333832,0.436506,0.190538,0.0932105,-0.0605058,0,0,0,0,0,0,0,0,1,0,359.643,108,108
108,2558.4,11.7074,1.12666,1.60953,1.80255,2.92904,-4.56904,0.720202,0.287553,0.111861,0.00141355,0.947565,0.316467,0.0599716,0.754602,1,0.712963,0.416667,0,0.203704,0.268519,48,10.2202,0.15358,0.487319,0.23748,0.154991,-0.063809,0.372809,0.138987,0.0700757,-0.0193789,0,0,0,0,0,0,0,0,1,0,422.318,110,110
128,7742.54,12.4991,0.251799,1.64422,0.684551,0.902491,0.0883868,1.41375,0.394949,0.502749,0.33695,1.66452,0.678612,0.174557,0.949982,1,0.765625,0.695312,0,0.71875,0.632812,215,7.38106,0.134485,0.551996,0.304699,0.206718,-0.13262,0.439785,0.193411,0.107452,-0.0488088,0,0,0,0,0,0,0,0,1,0,1064.24,112,112
124,4726.53,11.7343,0.863289,1.66105,1.38698,2.0152,-2.51374,0.922692,0.266761,0.195411,0.0619755,1.73737,0.924163,0.128844,0.903774,1,0.782258,0.620968,0.0241935,0.403226,0.693548,142,9.17289,0.240773,0.606655,0.36803,0.252249,-0.227957,0.394435,0.155579,0.0701219,-0.0371532,6,5,2,0,1.2,0.270667,0,0,1,0,899.353,115,115
77,1346.4,12.5788,0.772858,1.54391,1.08452,1.47924,-1.24208,0.886499,0.246962,0.166487,0.0599559,1.48841,0.66208,0.108572,0.948364,1,0.805195,0.558442,0.012987,0.350649,0.61039,36,7.06974,0.559046,0.725606,0.526503,0.417971,-0.496764,0.283713,0.0804928,-0.00367678,-0.00840987,0,0,0,0,0,0,0,0,1,0,350.307,124,123
109,2250.31,11.7353,1.14026,1.63918,1.60702,2.32405,-4.04966,0.737547,0.143805,0.0707348,0.0769874,2.21979,1.75244,0.220967,0.913162,1,0.899083,0.66055,0.0458716,0.211009,0.908257,18,7.52633,0.419516,0.701772,0.492484,0.37026,-0.443204,0.321153,0.10314,0.0323657,-0.0167884,0,0,0,0,0,0,0,0,1,0,979.621,131,129
108,3943.68,12.774,1.51712,1.63666,2.53193,4.42214,-11.1491,0.640602,0.184819,-0.0143707,0.0084906,1.82876,0.885759,0.192488,0.508119,1,0.759259,0.62963,0.00925926,0.212963,0.722222,24,9.14329,0.668958,0.744478,0.554248,0.42598,-0.592344,0.172423,0.0297297,-0.0103238,0.00518833,0,0,0,0,0,0,0,0,1,0,546.138,137,135
118,3526.67,12.4626,0.456213,1.63816,0.819721,1.14182,-0.0271124,1.22911,0.317576,0.411018,0.373815,1.40779,0.406192,0.0732704,0.93912,1,0.79661,0.601695,0.00847458,0.567797,0.474576,185,7.81531,0.155814,0.525621,0.276278,0.184907,-0.100244,0.403164,0.162541,0.0842369,-0.0316259,4,3,1,0,1.33333,0.306,0,0,1,0,589.926,141,139
93,2063.82,10.6851,0.967845,1.65239,1.45196,2.28422,-2.24734,0.863267,0.292392,0.205125,0.0883392,1.60137,1.06536,0.0815083,0.877715,1,0.752688,0.430108,0.0430108,0.27957,0.623656,45,7.71323,0.381882,0.660122,0.435761,0.321972,-0.327623,0.340981,0.116268,0.0336036,-0.0234988,0,0,0,0,0,0,0,0,1,0,271.844,142,140
113,3793.13,12.976,0.605955,1.65746,0.735734,0.9866,0.0665195,1.12023,0.201882,0.245619,0.270846,1.69936,0.438213,0.237392,0.939322,1,0.867257,0.734513,0,0.495575,0.663717,392,5.85185,0.462952,0.515079,0.265306,0.150445,-0.124621,0.186049,0.0346143,-0.00821689,0.000699417,0,0,0,0,0,0,0,0,1,0,937.292,148,146
113,2806.46,12.3963,0.288286,1.67527,0.622593,0.933079,0.668405,1.41477,0.340073,0.528773,0.664938,1.81825,0.677317,0.235048,0.943545,1,0.858407,0.690265,0.0176991,0.672566,0.672566,100,5.98503,0.306948,0.602774,0.363336,0.253202,-0.21438,0.349401,0.122081,0.0441653,-0.0228736,5,4,2,0,1.25,0,0.0338333,0,1,0,483.618,149,147
93,2072.48,11.4778,0.630343,1.55372,0.899766,1.18498,-0.529337,1.01303,0.231852,0.240249,0.206746,1.49094,0.518572,0.0950261,0.953925,1,0.774194,0.55914,0.0107527,0.397849,0.516129,61,7.68702,0.275845,0.574122,0.329616,0.239344,-0.147114,0.371804,0.138238,0.0562555,-0.0270205,0,0,0,0,0,0,0,0,1,0,372.407,165,163
97,1928.92,11.6159,0.894806,1.59679,1.31087,1.9037,-2.02675,0.850848,0.251062,0.165489,0.084786,1.23876,0.391226,0.0788913,0.92315,1,0.742268,0.391753,0,0.329897,0.412371,69,8.34938,0.401773,0.612104,0.374671,0.284551,-0.201076,0.344196,0.118471,0.0197815,-0.0252364,0,0,0,0,0,0,0,0,1,0,318.11,170,168
76,448.615,8.11281,0.719659,1.46409,1.49933,2.28504,-2.82997,0.864264,0.395321,0.426147,0.114641,1.14963,0.72459,0.0588565,0.867537,1,1,0.184211,0.0789474,0.315789,0.381579,3,8.79054,0.345701,0.54107,0.292757,0.199657,-0.118347,0.320625,0.102801,0.0151965,-0.0187785,0,0,0,0,0,0,0,0,1,0,84.2509,171,169
119,1999.19,11.5486,0.175153,1.6334,1.03606,1.63732,-0.102877,1.47351,0.764093,1.16705,0.391811,1.39749,0.604861,0.0775754,0.889426,1,0.823529,0.537815,0,0.747899,0.453782,138,7.48452,0.174065,0.618245,0.382227,0.288583,-0.215053,0.475005,0.22563,0.13251,-0.0713385,0,0,0,0,0,0,0,0,1,0,402.44,180,177
93,2628.89,11.5856,0.362788,1.5222,0.622322,0.90173,0.431531,1.19841,0.309539,0.418502,0.38918,1.10419,0.272741,0.549006,0.94986,1,0.913978,0.602151,0.0322581,0.580645,0.333333,89,8.23112,0.238652,0.48822,0.238358,0.167162,-0.0483702,0.338092,0.114307,0.0477122,-0.0126191,5,5,2,0,1,0,0,0,1,0,404.342,183,180
107,1663.43,11.156,1.24964,1.6622,2.01955,3.44522,-5.95661,0.683396,0.31457,0.045737,-0.080176,1.26296,0.524698,0.057542,0.630043,1,0.813084,0.411215,0.00934579,0.186916,0.392523,39,8.79207,0.378905,0.624537,0.390046,0.260287,-0.278082,0.277119,0.0767948,0.0221536,-0.00842879,0,0,0,0,0,0,0,0,1,0,316.626,190,187
104,2682.38,12.2016,0.195787,1.63668,0.620875,0.888786,0.480604,1.45873,0.409148,0.590041,0.563901,1.60479,0.452486,0.163742,0.940541,1,0.846154,0.682692,0,0.740385,0.567308,176,7.04936,0.181767,0.505934,0.255969,0.178281,-0.0676939,0.377452,0.14247,0.0726494,-0.0194983,0,0,0,0,0,0,0,0,1,0,476.198,5,5
128,2525.04,10.5758,1.32615,1.65571,2.43417,4.63986,-8.29708,0.649742,0.426276,0.115922,-0.14916,1.26748,0.623689,0.0541323,0.564245,1,0.765625,0.4375,0.0078125,0.171875,0.390625,45,9.82592,0.312343,0.605213,0.366283,0.263339,-0.207354,0.357147,0.127554,0.0472053,-0.0243777,0,0,0,0,0,0,0,0,1,0,440.475,7,7
120,5511.05,12.7613,0.947701,1.63984,1.36091,1.93187,-2.52666,0.83918,0.21617,0.11555,0.0368226,1.84458,1.16338,0.0900189,0.892721,1,0.733333,0.633333,0.0333333,0.266667,0.758333,94,7.97863,0.429772,0.652156,0.425308,0.323832,-0.291849,0.335252,0.112394,0.0168888,-0.0221538,2,2,1,0,1,0,0,0,1,0,1046.89,14,14
106,4989.31,12.2997,1.49646,1.71271,2.36579,3.90433,-10.0582,0.636257,0.116212,0.00859151,0.018714,1.78745,2.00464,0.266343,0.722141,1,0.773585,0.59434,0,0.207547,0.688679,10,12.295,0.387114,0.551933,0.30463,0.200158,-0.139912,0.261811,0.0685449,0.0124725,-0.00485534,0,0,0,0,0,0,0,0,1,0,933.295,15,15
96,1633.79,11.1231,1.15145,1.58009,1.72655,2.59705,-4.7364,0.6925,0.185253,0.0583415,0.0319816,2.07928,1.68555,0.28131,0.852621,1,0.885417,0.583333,0.0833333,0.166667,0.864583,6,6.85047,0.657841,0.727348,0.529035,0.394478,-0.542452,0.120666,0.0145603,0.000421269,-0.000374607,6,5,3,0,1.2,0.35525,0,0,1,0,329.681,35,34
102,4267.25,13.0162,1.26086,1.70195,1.76122,2.57836,-5.23592,0.71896,0.109127,0.0432312,0.0495453,1.86536,0.862105,0.204971,0.89974,1,0.843137,0.598039,0.00980392,0.235294,0.72549,32,9.74737,0.475383,0.557057,0.310313,0.188436,-0.172217,0.192938,0.037225,-0.00566853,0.000454052,0,0,0,0,0,0,0,0,1,0,670.826,45,44
133,4969.87,11.9681,0.535699,1.66672,1.19102,1.75116,-1.28524,1.18539,0.438518,0.518614,0.177552,1.19846,0.367975,0.0608381,0.908794,1,0.691729,0.578947,0,0.541353,0.390977,180,9.26319,0.0697075,0.60033,0.360397,0.251566,-0.208215,0.537973,0.289415,0.18379,-0.130192,7,3,2,0,2.33333,0.427648,0,0,1,0,941.17,51,50
114,2358.4,12.2924,0.802647,1.61469,1.30467,2.01086,-1.50426,0.925372,0.317503,0.316368,0.199862,1.48355,0.587236,0.085342,0.89183,1,0.833333,0.596491,0,0.394737,0.45614,140,7.14595,0.411855,0.637174,0.40599,0.302464,-0.26369,0.326297,0.10647,0.0208051,-0.0186861,3,3,1,0,1,0,0,0,1,0,1020.46,56,55
112,3289.32,12.593,0.846283,1.59954,1.12711,1.5511,-1.36367,0.877589,0.217425,0.147364,0.0823942,1.38894,0.408322,0.0715878,0.932261,1,0.767857,0.571429,0,0.401786,0.526786,139,7.67149,0.351272,0.544573,0.29656,0.196737,-0.127833,0.291122,0.0847521,0.017493,-0.00990915,5,4,2,0,1.25,0,0,0,1,0,914.932,58,57
110,2663.31,12.1697,0.381191,1.538,0.795283,1.0246,-0.306555,1.19377,0.346042,0.399699,0.211051,1.17765,0.309552,0.0833166,0.948892,1,0.763636,0.554545,0,0.618182,0.409091,162,7.84951,0.323365,0.582714,0.339555,0.24024,-0.17133,0.343186,0.117777,0.0353183,-0.0220727,0,0,0,0,0,0,0,0,1,0,499.199,65,64
104,997.084,10.7063,0.533887,1.59253,1.66442,2.66441,-3.42564,1.1238,0.670104,0.870941,0.0466306,1.00132,0.485698,0.0622665,0.868838,1,0.951923,0.461538,0.0384615,0.461538,0.346154,18,10.3235,0.465462,0.709893,0.503948,0.382539,-0.465736,0.290432,0.0843505,0.0222147,-0.0110762,0,0,0,0,0,0,0,0,1,0,168.253,69,68
130,7151.4,13.3256,0.32726,1.68017,0.853314,1.22056,-0.0333661,1.38225,0.443834,0.601327,0.411492,1.17507,0.274856,0.0779554,0.925143,1,0.730769,0.653846,0,0.676923,0.423077,389,8.90148,0.0981615,0.54903,0.301434,0.211801,-0.118672,0.469901,0.220807,0.135378,-0.059734,1,1,0,0,1,0,0,0,1,0,1315.27,77,76
113,3546.44,10.9811,0.837211,1.64034,1.27343,1.86529,-1.70713,0.926561,0.262401,0.229983,0.151456,1.60407,0.947431,0.095776,0.908457,1,0.716814,0.486726,0.00884956,0.40708,0.646018,144,8.63512,0.0712954,0.631697,0.399041,0.293017,-0.257764,0.568571,0.323273,0.215951,-0.16577,0,0,0,0,0,0,0,0,1,0,625.323,80,79
114,3880.9,11.2534,1.72331,1.68677,3.23192,6.58073,-17.1854,0.657337,0.31737,-0.035123,-0.056295,2.24402,4.51394,0.0402869,0.427829,1,0.605263,0.473684,0.0263158,0.184211,0.868421,24,13.5415,0.2516,0.58348,0.340449,0.222934,-0.198497,0.36355,0.132169,0.0525316,-0.0286158,0,0,0,0,0,0,0,0,1,0,628.679,82,81
115,3599.85,11.7931,0.774962,1.61404,1.12961,1.56056,-1.332,0.944576,0.239838,0.201372,0.12696,1.29209,0.378529,0.0739922,0.933572,1,0.73913,0.495652,0,0.408696,0.452174,140,8.46776,0.363171,0.661034,0.436966,0.326063,-0.324922,0.359443,0.129199,0.0415904,-0.0286299,0,0,0,0,0,0,0,0,1,0,626.675,87,86
117,3402.38,11.0078,0.756788,1.61476,1.13237,1.5435,-1.43094,0.961337,0.241131,0.201049,0.11131,1.90221,0.926179,0.15359,0.93433,1,0.837607,0.547009,0.0512821,0.418803,0.752137,88,6.38205,0.330575,0.599722,0.359667,0.261718,-0.192972,0.351622,0.123638,0.0401274,-0.024522,6,4,2,0,1.5,0.372167,0.3045,0,1,0,842.321,88,87
71,1245.15,10.0758,1.09837,1.51277,1.48404,2.0346,-3.56426,0.67032,0.1199,0.0545631,0.0561521,1.99985,1.08058,0.228335,0.935623,1,0.901408,0.549296,0.126761,0.15493,0.84507,11,5.507,0.674462,0.751882,0.565326,0.454602,-0.589641,0.242738,0.0589217,-0.0235393,0.00761743,0,0,0,0,0,0,0,0,1,0,360.815,91,90
116,4623.86,11.7088,1.072,1.6268,1.51606,2.16588,-3.51638,0.756456,0.171483,0.0682751,0.0458265,1.87986,1.04199,0.205263,0.899976,1,0.810345,0.637931,0.0431034,0.25,0.767241,61,9.01093,0.286421,0.564495,0.318655,0.229883,-0.13449,0.363483,0.13212,0.047965,-0.0260956,0,0,0,0,0,0,0,0,1,0,935.891,93,92
102,2288.57,10.8427,0.947928,1.64706,1.41576,2.00988,-2.87887,0.844044,0.214405,0.117855,0.0419297,2.16368,1.73585,0.184045,0.916935,1,0.813725,0.490196,0.0588235,0.27451,0.901961,32,7.51923,0.207122,0.595732,0.354897,0.26702,-0.171664,0.437039,0.191003,0.10186,-0.0490302,5,3,2,0,1.66667,0,0.1015,0,1,0,468.541,97,96
106,1319.12,10.0929,0.322324,1.51613,1.24451,1.74573,-1.90207,1.22396,0.692372,0.826019,-0.294291,0.997964,0.380574,0.048154,0.904676,1,0.867925,0.433962,0.00943396,0.603774,0.320755,38,9.45591,0.0795179,0.544903,0.29692,0.188301,-0.141579,0.474508,0.225158,0.12628,-0.0787598,0,0,0,0,0,0,0,0,1,0,224.258,99,98
113,2216.34,11.1752,0.220026,1.60515,0.737681,1.01939,0.140776,1.40524,0.466088,0.627429,0.410041,1.47696,0.407162,0.0925891,0.940136,1,0.840708,0.530973,0,0.699115,0.460177,140,7.35579,0.304427,0.620444,0.38495,0.273674,-0.244145,0.363882,0.13241,0.0515333,-0.0267809,5,5,3,0,1,0,0,0,1,0,690.299,102,101
90,1766.28,11.4179,0.897857,1.61179,1.24499,1.74002,-1.92649,0.858484,0.220331,0.128449,0.0486536,1.62039,0.956656,0.0678793,0.915044,1,0.788889,0.533333,0.0444444,0.3,0.655556,53,8.28664,0.233626,0.563566,0.317607,0.239829,-0.117937,0.403507,0.162818,0.0778449,-0.0348293,0,0,0,0,0,0,0,0,1,0,316.397,103,102
115,2539,12.0202,0.323372,1.60747,1.18711,1.72312,-1.28468,1.31517,0.657379,0.845346,0.0408089,1.15706,0.405576,0.0544133,0.921056,1,0.756522,0.530435,0.00869565,0.634783,0.295652,53,9.15026,0.16573,0.684069,0.467951,0.348561,-0.392132,0.529958,0.280856,0.164688,-0.136821,0,0,0,0,0,0,0,0,1,0,377.537,104,103
108,2506.54,11.306,0.243649,1.60255,0.736576,1.02934,0.178178,1.38185,0.443913,0.605135,0.435535,1.5363,0.495388,0.165622,0.932482,1,0.824074,0.509259,0,0.666667,0.537037,133,6.87085,0.0868407,0.555974,0.309107,0.222695,-0.122088,0.48666,0.236838,0.151907,-0.0682383,0,0,0,0,0,0,0,0,1,0,395.803,110,109
125,3934.05,12.3921,0.569029,1.66211,0.959215,1.33198,-0.539061,1.15568,0.30259,0.347093,0.248273,1.64208,0.793122,0.10885,0.934699,1,0.792,0.656,0.016,0.504,0.632,131,7.99231,0.315053,0.655641,0.429866,0.324644,-0.305193,0.396523,0.15723,0.0628299,-0.0420917,4,4,2,0,1,0,0,0,1,0,770.65,113,112
129,5565.94,12.1411,1.02727,1.68454,1.67175,2.71831,-3.47646,0.828976,0.312281,0.203147,0.0475899,1.36411,0.403584,0.119163,0.78859,1,0.744186,0.627907,0,0.310078,0.472868,123,8.88825,0.410986,0.618202,0.382173,0.287839,-0.217109,0.337595,0.11397,0.0166865,-0.0229177,0,0,0,0,0,0,0,0,1,0,1222.73,119,118
90,1497.73,10.8612,0.61677,1.53519,0.919635,1.17179,-0.782418,1.00364,0.237888,0.218214,0.129709,1.66361,0.694396,0.176935,0.948694,1,0.822222,0.533333,0.0444444,0.377778,0.666667,43,6.73781,0.241655,0.618393,0.38241,0.279584,-0.22779,0.416965,0.17386,0.0850014,-0.0437888,5,3,1,0,1.66667,0,0.0676667,0,1,0,976.877,120,119
128,5711.56,12.5147,0.421438,1.67135,0.816198,1.15022,0.00455885,1.29087,0.344755,0.45374,0.378324,1.5503,0.512008,0.115636,0.932678,1,0.789062,0.710938,0,0.617188,0.585938,280,7.58457,0.278391,0.578306,0.334438,0.240984,-0.156858,0.371517,0.138025,0.0544775,-0.0277505,3,3,1,0,1,0,0,0,1,0,1065.52,123,122
117,4389.67,13.5839,1.02862,1.67541,1.40647,2.05881,-2.52809,0.822177,0.204018,0.118118,0.0752681,1.72849,0.915682,0.12599,0.88152,1,0.760684,0.641026,0,0.282051,0.623932,119,7.42158,0.531488,0.555828,0.308945,0.177737,-0.183296,0.121737,0.01482,-0.00531137,0.00218565,0,0,0,0,0,0,0,0,1,0,908.134,136,131
104,2254.38,11.6341,0.953104,1.62689,1.37777,2.0021,-2.40213,0.834248,0.222916,0.146572,0.0968218,2.05897,1.46645,0.183445,0.903181,1,0.855769,0.625,0.0769231,0.259615,0.855769,51,7.35973,0.405737,0.642786,0.413174,0.309247,-0.274873,0.330273,0.10908,0.0247963,-0.0194355,0,0,0,0,0,0,0,0,1,0,532.176,141,136
114,3126.49,11.1175,0.30053,1.63477,0.723496,0.989485,0.168002,1.36314,0.376587,0.507146,0.444658,1.80481,0.88246,0.134856,0.94393,1,0.833333,0.535088,0.0526316,0.640351,0.710526,139,5.60814,0.483657,0.722648,0.522221,0.400353,-0.507672,0.290747,0.0845339,0.0167308,-0.012032,4,3,2,0,1.33333,0,0,0,1,0,626.794,159,154
66,1199.29,9.75904,1.13966,1.6023,1.55346,2.20427,-3.82468,0.734245,0.140934,0.0478312,0.0568058,2.04366,1.2461,0.356608,0.932136,1,0.848485,0.348485,0.121212,0.212121,0.848485,8,5.66641,0.681618,0.746671,0.557517,0.425175,-0.604742,0.111529,0.0124387,0.000778134,-0.000160456,0,0,0,0,0,0,0,0,1,0,169.358,178,173
38,130.941,9.10884,1.28149,1.55998,2.08863,3.69639,-5.95995,0.672001,0.340024,0.0801879,-0.0274281,0.891238,0.494501,0.0995629,0.712412,1,1,0.289474,0,0.263158,0.236842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.7033,181,176
123,4803.38,12.4732,1.12949,1.66016,1.67,2.53538,-4.17735,0.746189,0.208274,0.0736214,0.0303034,1.91805,1.04069,0.189807,0.830648,1,0.829268,0.674797,0.0406504,0.219512,0.756098,60,8.9976,0.478631,0.689227,0.475034,0.360902,-0.397106,0.290576,0.0844346,0.0140579,-0.0109761,4,3,1,0,1.33333,0.1015,0,0,1,0,961.732,190,185
