probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.01,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.02,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.03,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.04,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.05,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.06,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.07,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.08,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.09,1.0,0.5001451285193665,0.013905887170918263,0.5001451285193665,0.2501451495816537
0.1,0.9999355171524374,0.5008882715849995,0.013892572636956337,0.500855972882937,0.2508728825703577
0.11,0.997420686097498,0.5313637925111645,0.013367311076617622,0.5299932384938543,0.2816192172113685
0.12,0.9947768893474336,0.5508265790695184,0.013059062374734264,0.5479495508966636,0.30182517662308816
0.13,0.9925844725303069,0.5676094251262952,0.01280395955167356,0.5634003018422145,0.31979132144464056
0.14,0.9896827443899923,0.5804182581401505,0.012623615978962341,0.5744299346102031,0.3334096220700146
0.15,0.9876192932679907,0.591397019074832,0.012470448040024364,0.584075106019482,0.3454202766157381
0.16,0.9863296363167398,0.6011397131067008,0.012334186846426062,0.5929219146040815,0.3564289096397733
0.17,0.9850399793654888,0.6096986629415286,0.012217772216512577,0.6005775583630895,0.36617133432666354
0.18,0.9832989424813,0.61844506630977,0.012103551772789318,0.6081163796851743,0.3760865747584549
0.19,0.9819448026824864,0.627053736874614,0.011990932422948686,0.6157321579266586,0.38609715054178123
0.2,0.9796879030177973,0.6348403810797258,0.011897005873170524,0.621945441691016,0.394836081213923
0.21,0.9777534175909208,0.6425816841123871,0.011803209447951978,0.628286437722216,0.40372535725651404
0.22,0.9751096208408563,0.6499892542445734,0.011719549221994826,0.633810775257057,0.4119701931415094
0.23,0.9724013412432293,0.6573957016434893,0.011637505943402916,0.6392524620056628,0.42024182078754063
0.24,0.9688547846272891,0.6630626654898499,0.011584332055774095,0.6424114359675648,0.42595903907381555
0.25,0.9662109878772247,0.6683914711392631,0.011530787061236229,0.6458071836181789,0.4316520135308588
0.26,0.962599948413722,0.6726142200594756,0.011497799864129982,0.6474584135315871,0.4354897358384938
0.27,0.9600851173587825,0.677789411389812,0.011446432735117883,0.6507355265787278,0.44106164953023524
0.28,0.9576992519989683,0.6816909166016432,0.011410965659136772,0.6528548809238848,0.44504524218485964
0.29,0.9544751096208408,0.6854681856071131,0.011382343803890534,0.6542623215989481,0.4484760064975285
0.3,0.9515733814805262,0.6896116640964531,0.011347460284903759,0.6562161031126746,0.4525342788744212
0.31,0.9484137219499613,0.6930217217170052,0.01132358516327061,0.6572713104857952,0.4555032952280581
0.32,0.9449316481815837,0.6965822122926273,0.011299976440678127,0.6582225779556461,0.45850613953330027
0.33,0.9411916430229559,0.7004510989538344,0.011274323064250047,0.6592587206815944,0.46177849539632176
0.34,0.9370002579313903,0.7049776829031632,0.011243543137254173,0.6605642707161378,0.46568306897808065
0.35,0.9335826670105752,0.7087678073138494,0.011217495262142168,0.661693339843301,0.4689869375949142
0.36,0.9286819705958215,0.712194639501533,0.011205064496891388,0.6614023212600643,0.47104718775528853
0.37,0.9245550683518184,0.7160049937578028,0.011183541499694487,0.6619860459439887,0.47398531469387817
0.38,0.919331957699252,0.7188524176876923,0.011180613559345538,0.6608640004496665,0.47506368448600295
0.39,0.914044364199123,0.7223666106099985,0.011170246598789126,0.6602751293136916,0.47696070723240985
0.4,0.9087567706989941,0.7259194395796847,0.011159699628941273,0.6596842057000578,0.47887758890135546
0.41,0.9046943513025535,0.7289826457445703,0.011147777959575547,0.6595064818027032,0.4807687799902279
