probability,efficiency,purity,rel_uncertainty,efficiency*purity,efficiency*purity**2
0.0,1.0,0.6301353076202202,0.010437446348525193,0.6301353076202202,0.3970705059096295
0.01,0.9962599948413722,0.6522267914542778,0.01025976213026693,0.6497874598896435,0.4238087900910474
0.02,0.993874129481558,0.6611557811869114,0.010194970373767749,0.657105626478841,0.4344491837969329
0.03,0.9920686097498066,0.6689315094964664,0.010138258391591251,0.6636259526439989,0.44392031024318074
0.04,0.9903920557131803,0.6753418701113428,0.010093219972250196,0.6688532230487565,0.45170458648374634
0.05,0.9896182615424297,0.6804624995073503,0.0100548452916646,0.6733981158072804,0.45822216504576213
0.06,0.9884575702863039,0.6857833703779976,0.010017230987229253,0.677867764026588,0.4648704398847507
0.07,0.9876837761155532,0.6909548782164379,0.009979307796573432,0.6824449232422736,0.47153864882829144
0.08,0.9865230848594274,0.6952942118510002,0.009950390653551307,0.685923790760153,0.4769188414864309
0.09,0.9857492906886768,0.700063603752258,0.009916406367327569,0.6900872008357471,0.48310493272038135
0.1,0.9838148052618003,0.704145501323765,0.009893986390810803,0.6927487692608126,0.4877959294225761
0.11,0.9825251483105494,0.7080599238780869,0.009869864169253648,0.6956866817210736,0.4925878589024223
0.12,0.980719628578798,0.7120773427943347,0.009847750196119902,0.6983482271446373,0.4972779499302878
0.13,0.9794944544751096,0.7161571464171937,0.009822466475097047,0.7014719534483604,0.5023641524732724
0.14,0.9783982460665464,0.720421355364277,0.009795362056791867,0.7048589905172927,0.5077954692891641
0.15,0.9767216920299201,0.7236722464180817,0.009779073005353103,0.706826380996562,0.5115106349633449
0.16,0.9757544493164818,0.7274367156703401,0.009755510104298632,0.7097996119115029,0.5163342984729856
0.17,0.9743358266701058,0.7309078512339584,0.009736582498191267,0.7121497054517095,0.5205158109686054
0.18,0.9731751354139799,0.7344322570678202,0.00971612640788431,0.7147312112243709,0.5249216566563317
0.19,0.9717565127676038,0.7372059923174223,0.0097026606848786,0.7163847242857593,0.5281231115481262
0.2,0.9700799587309775,0.740792385198409,0.009684605423636444,0.7186278464614949,0.5323540364502068
0.21,0.9676296105236007,0.7442092966137452,0.009671812195106974,0.7201189518304012,0.5359192186199304
0.22,0.9656306422491617,0.7471939389715386,0.009660051352072237,0.7215133631737678,0.5391104118504099
0.23,0.9635671911271602,0.7501804910312293,0.00964871026820566,0.7228493085813554,0.5422674492531459
0.24,0.9619551199380965,0.7535370380763773,0.009632554305889397,0.7248688118405595,0.546215497468278
0.25,0.9602785659014702,0.7563132514192019,0.009621012104327045,0.7262714044451093,0.5492886873086709
0.26,0.9573768377611556,0.7598895782575105,0.009610000963982948,0.7275006814798335,0.5528201860317621
0.27,0.954733041011091,0.762739056627842,0.00960301152218009,0.7282121790322303,0.5554358704599486
0.28,0.9515088986329636,0.765353327202568,0.009600720080228437,0.7282405014315897,0.5573612907743336
0.29,0.9484137219499613,0.768004217125608,0.009597628421710042,0.7283857380373641,0.559403318506844
0.3,0.946027856590147,0.7708949665585452,0.009589362163135374,0.7292881128695136,0.5622045353820881
0.31,0.942739231364457,0.7740156103988652,0.009584177352719624,0.7296948816115173,0.5647952291954663
0.32,0.938612329120454,0.7767612332592736,0.009586022020738225,0.7290776703199631,0.5663192703395326
0.33,0.935452669589889,0.7800980221446058,0.009578952555905657,0.7297447773569639,0.5692724574865232
0.34,0.9317771472788239,0.7820479889765037,0.009584281935544038,0.7286944442036678,0.5698740246678295
0.35,0.9281016249677586,0.7853045791008427,0.009580683645098868,0.7288424559581138,0.572363318107011
0.36,0.9237812741810678,0.7882689556509299,0.009582596102541028,0.7281881002485957,0.5740080733003952
0.37,0.9198478204797523,0.7906836587908728,0.00958643853921754,0.7273086402277404,0.5750710567254844
0.38,0.9155919525406242,0.7934147085640897,0.00958993447784584,0.7264441221886452,0.5763714514943998
0.39,0.9091436677843694,0.7965122431081514,0.0096026450803167,0.7241440621345,0.5767896112641991
0.4,0.9034691771988651,0.7989589103587604,0.009616009231150026,0.7218347493575311,0.576716304805782
0.41,0.8990198607170493,0.8014522653094185,0.009622744238513609,0.720521503929837,0.577463591528717
0.42,0.8939901986071704,0.8045415230092839,0.009628720336892719,0.7192522359427851,0.5786682893332411
0.43,0.8882512251741037,0.8072602962721798,0.009641281802764207,0.7170499471981736,0.5788459528171485
0.44,0.8816739747227238,0.8101405944486402,0.009657608533648296,0.7142798779917628,0.5786671249589489
0.45,0.8754836213567191,0.8129522864523634,0.009672618432690573,0.7117264117335399,0.5785996137473175
0.46,0.8692287851431519,0.8162770982196924,0.00968484411672497,0.7095315504256805,0.5791743550767938
0.47,0.861942223368584,0.8187346630836778,0.009709067576310586,0.7057019758472738,0.5777826694328034
0.48,0.8540108331183905,0.8216770889753311,0.009734143550822836,0.7017211353101164,0.5765881797340808
0.49,0.8457570286303843,0.8244283034680928,0.009762916745090557,0.6972660322599629,0.5748458520420097
0.5,0.8364070157338148,0.8267868778152355,0.00980136217174666,0.6915303451213193,0.5717482149573478
0.51,0.8280242455506835,0.8291895193982152,0.009834565798648972,0.686589026218241,0.5693124246739918
0.52,0.8189321640443642,0.8321424782681951,0.009868975342435483,0.6814682405214133,0.5670786705285553
0.53,0.8099045653856074,0.83542291120517,0.009901566109531358,0.6766128298128021,0.5652578600409793
0.54,0.7997807583182873,0.8377539215991097,0.009948196790480104,0.6700194667006549,0.5613114357762178
0.55,0.7886897085375291,0.8399597108687997,0.010002865299711198,0.6624675795483809,0.5564460765774116
0.56,0.7785659014702089,0.8426473764961976,0.01004932645866607,0.6560565143032686,0.5528243006108894
