plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
electron,10,2100,803,0.7233895969686531,0.00830227025229382
electron,20,3743,665,0.8491379310344828,0.005390863774081847
electron,30,4491,315,0.9344569288389513,0.0035698597542432897
electron,40,3834,77,0.9803119406801329,0.002221466113907706
electron,50,2571,15,0.994199535962877,0.001493323457071142
electron,60,1629,2,0.9987737584304108,0.0008665519390970182
electron,70,1012,0,1.0,0.0
electron,80,705,0,1.0,0.0
electron,90,451,0,1.0,0.0
