plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,0,20175,1658,0.9240599093115925,0.0017927879011499868
muon,1,2413,27,0.9889344262295082,0.00211775542787734
muon,2,3,0,1.0,0.0
muon,3,0,0,0.0,0.0
