plot_type,lower_bin,n_total,n_incorrect,accuracy,error_accuracy
muon,100,3192,328,0.9068181818181819,0.004899529399425798
muon,380,9278,592,0.9400202634245187,0.0023900792883588735
muon,660,4505,285,0.9405010438413361,0.003417956707328499
muon,940,2156,134,0.9414847161572052,0.004904825420090762
muon,1220,1096,92,0.9225589225589226,0.007754870141659938
muon,1500,656,60,0.9162011173184358,0.010355188558777149
muon,1780,415,41,0.9100877192982456,0.013395801784151272
muon,2060,292,30,0.906832298136646,0.016198255522289703
