pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,nrings,multiplerings,energy,evnum,mcevnum
50,3282.48,8.71249,0.64913,1.20421,0.882765,1.0557,-0.930036,0.66902,0.198712,0.139437,0.0259622,0.831593,0.320032,0.0738114,0.970838,1,0.42,0.24,0,0.16,0.12,96,8.94805,0.180751,0.584566,0.341717,0.233112,-0.185234,0.427267,0.182557,0.0939204,-0.0479272,0,0,0,0,0,0,0,0,1,0,570.908,83,80
62,6357.47,8.70972,1.48614,1.62794,2.3706,4.04261,-9.63906,0.629486,0.19431,-0.0339667,-0.00124866,1.30048,1.10622,0.101173,0.585311,1,0.451613,0.16129,0,0.225806,0.467742,70,10.5681,0.474191,0.58608,0.343489,0.213358,-0.21754,0.170817,0.0291786,0.00159671,0.00067713,0,0,0,0,0,0,0,0,1,0,1059.87,91,88
65,6065.02,10.4285,0.575521,1.28404,0.739937,0.850104,-0.477799,0.798391,0.1783,0.15272,0.101086,1.1573,0.479635,0.233118,0.977466,1,0.646154,0.584615,0.0153846,0.215385,0.523077,392,6.85602,0.525333,0.687629,0.472833,0.354452,-0.401311,0.261298,0.0682765,0.000547075,-0.00592049,6,4,3,0,1.5,0,0.236833,0,1,0,1194.92,113,109
25,3054.46,6.09473,1.08756,1.13799,1.30434,1.61853,-3.03533,0.41892,0.0968587,-0.0241184,0.000552972,1.17232,0.834244,0.325753,0.986303,1,0.4,0.12,0.2,0,0.56,47,8.05366,0.412189,0.710772,0.505197,0.371862,-0.486757,0.31077,0.0965777,0.0348097,-0.0148941,4,2,1,0,2,0,0.627515,0,1,0,1023.42,121,117
44,5002.7,8.94589,0.945358,1.28207,1.07678,1.31354,-1.75507,0.536815,0.134811,0.0178943,-0.00674727,0.976023,0.224531,0.133973,0.968168,1,0.522727,0.272727,0,0.0681818,0.318182,200,7.05017,0.539559,0.708277,0.501656,0.370792,-0.476116,0.208855,0.0436205,0.00801717,-0.00228136,0,0,0,0,0,0,0,0,1,0,941.549,137,132
47,5584.51,8.54132,0.571732,1.12403,0.676029,0.709052,-0.518113,0.653161,0.144331,0.0989552,0.0403134,1.16149,0.533421,0.208178,0.991039,1,0.446809,0.382979,0.0425532,0.12766,0.425532,269,6.61958,0.481718,0.679863,0.462214,0.34655,-0.377355,0.289187,0.0836289,0.00802882,-0.0111745,4,3,2,0,1.33333,0.03825,0,0,1,0,963.477,144,139
40,2671.76,8.10606,0.245591,1.00376,0.543133,0.533874,-0.289393,0.78418,0.280314,0.237934,-0.00338655,0.844841,0.493477,0.137425,0.987025,1,0.4,0.25,0.05,0.275,0.225,52,7.90928,0.0750538,0.580889,0.337431,0.237144,-0.169228,0.516237,0.2665,0.169364,-0.101336,5,3,1,0,1.66667,0,0,1,1,0,408.838,153,148
50,5014.85,9.22112,0.0645269,1.15024,0.395906,0.405996,0.099118,1.09263,0.330317,0.335839,0.14655,1.00779,0.370167,0.215292,0.987079,1,0.54,0.38,0.02,0.54,0.3,747,5.91402,0.0544152,0.339031,0.114942,0.0771175,0.0149126,0.307249,0.0944019,0.0601108,0.0129386,0,0,0,0,0,0,0,0,1,0,977.375,155,150
20,1015.02,5.69232,0.478022,0.739528,0.509914,0.438005,-0.373031,0.347524,0.104888,0.0517873,-0.00171207,0.651352,0.339583,0.134386,1,1,0.35,0,0.15,0,0.1,75,6.05737,0.459542,0.677688,0.45926,0.340213,-0.374361,0.282909,0.0800376,0.0169904,-0.00903374,0,0,0,0,0,0,0,0,1,0,235.568,159,154
31,2300.57,6.85452,0.553858,0.948013,0.532373,0.486791,-0.349855,0.491729,0.0967136,0.0491044,0.0123715,0.639039,0.158168,0.131381,0.994482,1,0.387097,0.0645161,0,0.0645161,0.0967742,96,6.61924,0.239512,0.483194,0.233476,0.150078,-0.0630197,0.319847,0.102302,0.0363135,-0.0126448,0,0,0,0,0,0,0,0,1,0,469.38,173,166
35,1891.06,7.56016,0.666895,1.01358,0.845824,0.933055,-1.03857,0.4821,0.155465,0.0797232,-0.0086224,0.669205,0.229367,0.0916723,0.986551,1,0.285714,0.0857143,0,0.0571429,0.114286,69,8.11812,0.307231,0.586514,0.343999,0.244474,-0.176381,0.351285,0.123401,0.0435738,-0.0232306,5,5,3,0,1,0,0,0,1,0,598.333,180,173
23,1581.4,6.08127,0.671109,0.972174,0.70964,0.741495,-0.666401,0.447797,0.129156,0.04824,-0.00423367,0.459515,0.13392,0.146229,0.988684,1,0.26087,0.0434783,0.0434783,0.0434783,0.0434783,61,7.00889,0.191833,0.504468,0.254488,0.166321,-0.0806274,0.359579,0.129297,0.0594168,-0.0184887,0,0,0,0,0,0,0,0,1,0,446.176,181,174
13,239.709,6.10916,2.03257,1.95337,4.10816,9.17283,-29.3388,0.579594,0.337141,-0.181636,-0.0198414,1.87604,2.69769,0.152411,0.261839,1,0.846154,0.0769231,0.384615,0.0769231,0.692308,6,8.49117,0.551988,0.70406,0.495701,0.393358,-0.421014,0.303612,0.0921803,-0.00930475,-0.0103836,0,0,0,0,0,0,0,0,1,0,74.1471,182,175
41,1823.66,8.65916,1.06627,1.20905,1.44069,2.03826,-3.19133,0.474593,0.214547,-0.00298885,-0.0489549,0.574502,0.242989,0.0662648,0.873704,1,0.365854,0.0731707,0,0.0243902,0.0243902,43,9.20786,0.390516,0.604604,0.365546,0.272661,-0.191862,0.335852,0.112797,0.0222373,-0.0209393,0,0,0,0,0,0,0,0,1,0,333.582,183,176
54,5107.5,9.01087,1.08437,1.13735,1.49376,2.01744,-3.86594,0.428044,0.14058,-0.00336948,-0.00814703,1.52787,1.05116,0.423834,0.927731,1,0.592593,0.37037,0.0925926,0.0185185,0.740741,167,7.45016,0.483473,0.712872,0.508187,0.402209,-0.45027,0.31686,0.1004,0.0173608,-0.0161309,0,0,0,0,0,0,0,0,1,0,941.407,185,178
19,484.709,8.0869,1.10945,1.18004,1.95794,3.13932,-6.26675,0.491727,0.285783,0.0881648,-0.114403,1.13732,0.909107,0.18456,0.594105,1,0.789474,0.157895,0.105263,0,0.526316,8,10.7649,0.219263,0.525499,0.276149,0.192703,-0.0890972,0.370367,0.137172,0.0620347,-0.0217987,0,0,0,0,0,0,0,0,1,0,102.423,188,180
60,2019.19,9.20739,0.452272,1.20446,1.17326,1.68499,-1.24733,0.815442,0.493669,0.600393,0.222906,0.603841,0.288687,0.0719882,0.936922,1,0.583333,0.366667,0,0.233333,0.0833333,86,9.73819,0.0704185,0.642537,0.412854,0.308499,-0.27496,0.579984,0.336381,0.229533,-0.178466,0,0,0,0,0,0,0,0,1,0,428.231,199,191
86,6306,9.81237,0.441937,1.47263,0.939411,1.35288,-0.256742,1.08848,0.393563,0.512405,0.383988,0.832342,0.22905,0.0664319,0.939783,1,0.5,0.44186,0.0465116,0.418605,0.174419,283,9.28861,0.105199,0.560438,0.314091,0.228163,-0.125694,0.477175,0.227696,0.143253,-0.062459,0,0,0,0,0,0,0,0,1,0,1208.54,206,198
26,940.356,7.57592,1.25831,1.41892,1.72607,2.58065,-4.86237,0.43067,0.174284,-0.0100315,-0.0278255,1.49046,1.59968,0.192148,0.762349,1,0.538462,0,0.0384615,0,0.5,16,8.21268,0.454159,0.482799,0.233095,0.120063,-0.10087,0.144514,0.0208843,-0.00611941,0.00109405,0,0,0,0,0,0,0,0,1,0,197.362,3,3
36,1561.21,7.74074,0.899276,1.09791,1.4248,2.08039,-2.83549,0.485663,0.279736,0.144745,-0.0561323,0.90096,0.669809,0.0992983,0.838219,1,0.527778,0.138889,0.0833333,0.0833333,0.361111,54,9.76899,0.230633,0.523131,0.273666,0.171113,-0.113525,0.335605,0.112631,0.0436077,-0.0173806,0,0,0,0,0,0,0,0,1,0,280.545,12,12
75,4227.41,9.21829,0.814047,1.43858,1.33707,1.95192,-2.21944,0.758046,0.296612,0.226808,0.0221723,1.00312,0.44057,0.0627209,0.882424,1,0.56,0.28,0,0.266667,0.293333,101,9.14905,0.189126,0.529825,0.280714,0.197315,-0.0930286,0.391049,0.152919,0.077681,-0.0262267,0,0,0,0,0,0,0,0,1,0,775.536,23,23
21,1423.86,5.81224,1.52356,1.35705,2.54179,4.4623,-11.3107,0.59449,0.232028,-0.108552,0.00499456,1.33368,1.17329,0.365712,0.43528,1,0.428571,0.142857,0.238095,0.238095,0.714286,14,10.1698,0.298104,0.597205,0.356654,0.265704,-0.177314,0.374858,0.140518,0.0566356,-0.0279185,0,0,0,0,0,0,0,0,1,0,619.627,31,31
40,1898.44,8.54749,0.575954,1.02289,0.988311,1.18476,-1.39675,0.546054,0.260288,0.201586,-0.025163,0.508627,0.22681,0.0757854,0.967139,1,0.35,0.125,0,0.075,0,40,10.3386,0.132863,0.614209,0.377252,0.245896,-0.261689,0.485591,0.235799,0.124891,-0.0975643,0,0,0,0,0,0,0,0,1,0,383.575,35,33
37,2066.68,7.39731,0.533836,0.959117,0.65806,0.651964,-0.596751,0.502066,0.145151,0.0848563,-0.00134072,0.710636,0.275083,0.125489,0.994865,1,0.405405,0.0540541,0,0.027027,0.189189,149,6.5819,0.343571,0.570516,0.325489,0.210374,-0.17647,0.280852,0.0788777,0.0222591,-0.00804795,7,5,1,0,1.4,0.153,0.05075,0,1,0,930.811,39,37
28,3192.27,6.80259,0.447428,0.881284,0.476609,0.405592,-0.297012,0.498782,0.104787,0.0601786,0.00915387,0.705629,0.350473,0.169849,1,1,0.392857,0.142857,0.107143,0.0714286,0.25,232,5.77921,0.520764,0.701541,0.49216,0.371564,-0.440689,0.255051,0.065051,0.00691506,-0.00508547,4,4,1,0,1,0,0,0,1,0,729.579,44,41
47,5085.23,8.64216,0.66975,1.10025,0.839144,0.948605,-0.924995,0.560238,0.160714,0.0943353,0.0173093,1.33876,0.934849,0.238622,0.975542,1,0.510638,0.404255,0.0851064,0.106383,0.659574,435,5.38602,0.64868,0.741478,0.549789,0.429387,-0.568466,0.207863,0.043207,-0.0111327,0.00327466,0,0,0,0,0,0,0,0,1,0,975.207,45,42
18,2874.45,5.68775,1.26945,1.21827,1.66209,2.22306,-5.26408,0.428096,0.051088,-0.0162768,0.0091091,0.836112,0.327164,0.508092,0.962643,1,0.277778,0,0.277778,0.0555556,0.333333,8,10.1809,0.272618,0.582373,0.339158,0.211355,-0.20604,0.319586,0.102135,0.0410284,-0.0122431,0,0,0,0,0,0,0,0,1,0,654.664,47,44
63,6586.08,9.85892,0.556738,1.33325,0.758269,0.905582,-0.386228,0.864189,0.194937,0.195835,0.172892,1.04016,0.372338,0.168238,0.975253,1,0.492063,0.396825,0,0.269841,0.31746,221,8.23745,0.300906,0.613191,0.376003,0.257,-0.242465,0.347359,0.120658,0.0464501,-0.0215062,0,0,0,0,0,0,0,0,1,0,1201.31,55,52
12,646.987,5.92646,2.32967,1.92397,5.48995,13.2727,-57.88,0.545926,0.136052,-0.0654512,0.00392428,1.74418,1.39657,0.644655,0.0644119,1,0.833333,0.0833333,0.25,0.0833333,0.833333,2,11.0652,0.596901,0.596964,0.356366,0.212764,-0.253952,0.00537204,2.88588e-05,3.3432e-09,-1.66549e-09,0,0,0,0,0,0,0,0,1,0,101.405,67,64
39,1494.92,8.35839,0.51645,0.974859,0.811239,0.879129,-0.956757,0.527308,0.219567,0.149462,-0.0316796,0.616772,0.284072,0.104844,1,1,0.461538,0.230769,0,0.0512821,0.0769231,73,8.60783,0.138253,0.647915,0.419794,0.313545,-0.289254,0.525881,0.276551,0.170458,-0.121106,0,0,0,0,0,0,0,0,1,0,286.331,70,67
4,410.562,2.64702,1.28674,1.27695,1.67868,2.19368,-5.5748,0.137341,0.0108844,-0.00213657,0.00021215,1.02146,1.02484,0.592326,1,1,0.25,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,403.412,71,68
3,39.3806,5.10423,1.15766,1.17581,1.45245,1.79049,-4.08986,0.142554,0.0235054,0.00325618,-0.000802726,0.350995,0.105864,0.429314,1,1,1,0,0,0,0,2,6.62814,0.50025,0.673408,0.453479,0.311094,-0.40105,0.185047,0.0342423,0.00771401,-0.00169297,0,0,0,0,0,0,0,0,1,0,21.4331,77,74
72,8792.19,10.2435,0.425373,1.34236,0.604262,0.682946,-0.128852,0.97133,0.202473,0.206684,0.159411,1.20441,0.304966,0.173628,0.975401,1,0.555556,0.513889,0,0.361111,0.347222,505,7.0385,0.368582,0.615311,0.378608,0.275883,-0.224142,0.33562,0.112641,0.0293213,-0.0210268,3,3,2,0,1,0,0,0,1,0,1866.54,81,78
33,1575.96,7.49013,0.58641,0.99879,0.908695,1.03742,-1.18744,0.53397,0.214006,0.1507,-0.00222067,0.873583,0.532629,0.13539,0.984031,1,0.454545,0.151515,0.0606061,0.0909091,0.363636,38,7.15725,0.449032,0.717461,0.514751,0.394571,-0.486472,0.310688,0.0965268,0.0281158,-0.0147938,0,0,0,0,0,0,0,0,1,0,260.922,82,79
17,309.053,8.60544,0.399422,0.983653,0.924772,0.997986,-1.44857,0.613811,0.356447,0.262228,-0.180164,0.529154,0.245629,0.11125,1,1,0.882353,0.235294,0,0.0588235,0,16,9.02476,0.319697,0.716055,0.512734,0.385476,-0.495857,0.413828,0.171254,0.0738107,-0.0539147,0,0,0,0,0,0,0,0,1,0,86.0674,84,81
66,7219.99,10.1324,0.580674,1.39584,0.761407,0.94323,-0.299872,0.902121,0.201872,0.2021,0.175633,1.36187,0.553919,0.172178,0.964167,1,0.560606,0.439394,0.0151515,0.272727,0.484848,275,6.94901,0.367478,0.618358,0.382366,0.280715,-0.227803,0.339435,0.115216,0.0312518,-0.022221,3,2,0,0,1.5,0,0.1015,0,1,0,1382.73,94,91
64,2603.73,9.28776,0.0673338,1.13055,0.947366,1.07745,-1.37031,1.06766,0.828728,0.898219,-1.0037,0.525119,0.207469,0.059243,0.974102,1,0.515625,0.296875,0,0.625,0.046875,101,9.3326,0.131049,0.70651,0.499156,0.386415,-0.444675,0.586319,0.34377,0.221843,-0.208492,3,3,2,0,1,0,0,0,1,0,1013.58,98,95
28,1182.98,6.86644,0.212657,0.880803,0.572028,0.569037,-0.25234,0.698818,0.319527,0.289452,0.0693047,0.73719,0.380178,0.093471,0.989602,1,0.392857,0.0357143,0.0357143,0.0714286,0.107143,107,6.63351,0.357163,0.710671,0.505053,0.381202,-0.471205,0.374683,0.140387,0.0581915,-0.0324462,0,0,0,0,0,0,0,0,1,0,235.576,118,115
40,1089.19,8.30658,0.456568,1.06673,1.03282,1.23549,-1.5886,0.667684,0.368747,0.323211,-0.0812686,0.72763,0.416142,0.0696794,0.956124,1,0.65,0.3,0.05,0.125,0.2,52,9.48621,0.176255,0.728284,0.530398,0.409818,-0.522586,0.560627,0.314302,0.189231,-0.179436,0,0,0,0,0,0,0,0,1,0,292.75,122,119
33,3415.31,7.24242,0.186649,0.984985,0.306774,0.278832,0.08919,0.825071,0.16151,0.150975,0.137879,0.934253,0.191286,0.381836,0.99125,1,0.484848,0.0606061,0,0.212121,0.181818,203,6.34011,0.110274,0.468738,0.219715,0.147676,-0.0411967,0.389881,0.152007,0.0868592,-0.0165942,7,5,1,0,1.4,0.642833,0,0,1,0,814.538,137,134
15,694.075,5.71561,0.572344,0.796377,0.527963,0.473316,-0.369972,0.367998,0.0897883,0.0367102,0.00179284,0.641059,0.362291,0.261145,1,1,0.266667,0.0666667,0.266667,0,0.2,15,6.24966,0.335516,0.618016,0.381944,0.290133,-0.210154,0.367183,0.134824,0.0489422,-0.026754,0,0,0,0,0,0,0,0,1,0,124.792,141,138
17,2048.17,5.85323,0.389498,0.665353,0.314957,0.206049,-0.148299,0.337775,0.051594,0.0214371,0.00405308,0.678409,0.21384,0.294788,1,1,0.235294,0.0588235,0.117647,0,0.117647,148,5.85935,0.462626,0.668649,0.447092,0.327782,-0.354221,0.278485,0.0775537,0.0132154,-0.00900907,0,0,0,0,0,0,0,0,1,0,444.462,146,143
47,3637.41,8.73052,0.38626,1.13672,0.617492,0.665584,-0.317514,0.798285,0.229975,0.203384,0.0542329,0.880452,0.252823,0.0879818,0.980179,1,0.425532,0.255319,0,0.340426,0.12766,167,7.30141,0.220073,0.612477,0.375128,0.270626,-0.222835,0.429065,0.184096,0.0913494,-0.0524161,2,1,0,0,2,0,0.406,0,1,0,777.582,150,147
41,2937.99,7.6348,1.38103,1.43948,2.06752,3.28934,-7.34246,0.586492,0.169821,-0.0284257,0.00740457,1.25768,0.973922,0.0856256,0.690583,1,0.341463,0.121951,0.0243902,0.121951,0.585366,27,9.74875,0.457375,0.566164,0.320542,0.199542,-0.18041,0.206193,0.0425154,-0.00169802,-0.000409023,0,0,0,0,0,0,0,0,1,0,546.674,165,162
26,3194.37,6.61369,0.892289,0.972821,0.9927,1.10418,-1.67457,0.432759,0.0986472,-0.00130362,-0.00374872,1.44164,1.0874,0.484125,0.991758,1,0.423077,0.115385,0.230769,0.0769231,0.769231,211,4.74794,0.697581,0.771903,0.595834,0.483427,-0.670217,0.211098,0.0445623,-0.0169376,0.0063116,0,0,0,0,0,0,0,0,1,0,613.382,172,169
20,4079.31,5.92974,0.909041,1.04078,0.959786,1.03987,-1.58813,0.410659,0.0811915,-0.00397496,-0.00164074,0.796392,0.302181,0.437399,0.993332,1,0.35,0.15,0.25,0.05,0.25,269,4.44427,0.763663,0.8015,0.642402,0.527516,-0.802873,0.147343,0.02171,-0.0105438,0.00614509,3,3,2,0,1,0,0,0,1,0,1003.82,175,172
37,2349.78,8.27778,0.239267,1.02159,0.544668,0.576397,-0.0833431,0.818375,0.285536,0.285285,0.164546,0.760621,0.293473,0.0949066,0.989433,1,0.297297,0.216216,0,0.216216,0.108108,150,7.1531,0.325575,0.676582,0.457763,0.341468,-0.369939,0.389876,0.152004,0.0609356,-0.0402279,6,3,1,0,2,0,0.639433,0,1,0,523.113,176,173
60,4482.75,8.77279,0.366673,1.2376,0.66327,0.779261,-0.203483,0.916562,0.275304,0.287686,0.158643,1.36923,0.896218,0.187333,0.964613,1,0.483333,0.383333,0.0666667,0.383333,0.583333,152,7.35216,0.073213,0.499255,0.249256,0.168377,-0.068055,0.441833,0.195216,0.119762,-0.0378997,3,2,1,0,1.5,0,0.05075,0,1,0,966.719,179,176
6,431.497,3.82095,1.30368,1.62209,1.8104,2.63574,-5.66695,0.577382,0.071789,0.0629424,0.0686681,1.51686,1.15802,0.427366,0.94289,1,0.333333,0.166667,0.666667,0.166667,0.666667,16,5.27805,0.700259,0.793205,0.629174,0.517333,-0.761169,0.206591,0.0426799,-0.0166838,0.0073715,6,5,2,0,1.2,0,0.169167,0,1,0,680.783,180,177
45,4036.12,8.54002,1.05885,1.50759,1.40292,1.95723,-2.91444,0.684927,0.170688,0.0514777,0.0304217,0.984815,0.255255,0.165894,0.908987,1,0.488889,0.222222,0,0.177778,0.288889,121,6.3463,0.73284,0.77333,0.59804,0.471749,-0.699038,0.126889,0.0161008,-0.00656427,0.00386092,0,0,0,0,0,0,0,0,1,0,773.086,184,181
33,2273.32,6.65022,1.06579,1.13233,1.32428,1.69239,-3.02331,0.389097,0.127492,-0.0232257,-0.00940712,1.23916,1.1721,0.120897,0.989851,1,0.272727,0.0909091,0.151515,0,0.575758,16,9.60896,0.371208,0.584651,0.341817,0.224404,-0.197425,0.271355,0.0736335,0.018652,-0.00666772,0,0,0,0,0,0,0,0,1,0,377.116,188,185
55,2609.74,8.30061,0.177462,1.24474,0.806244,1.10396,-0.0377756,1.09046,0.561657,0.742626,0.318243,1.10143,0.571405,0.0882931,0.958448,1,0.581818,0.218182,0,0.454545,0.309091,292,6.57346,0.124933,0.515799,0.266049,0.200037,-0.0578404,0.427205,0.182504,0.116954,-0.0233183,0,0,0,0,0,0,0,0,1,0,730.572,193,190
34,980.773,7.90235,0.132044,0.875108,0.7217,0.697853,-0.846489,0.751915,0.52618,0.451842,-0.414744,0.436584,0.213236,0.0655079,1,1,0.617647,0.0882353,0,0.352941,0,52,8.53015,0.143182,0.683435,0.467083,0.345371,-0.3938,0.548637,0.301002,0.181875,-0.158687,0,0,0,0,0,0,0,0,1,0,206.879,197,194
39,1984.14,7.55525,0.246495,0.992076,0.637215,0.639153,-0.488669,0.773061,0.335775,0.286886,-0.0469875,0.840654,0.372917,0.0997193,0.993957,1,0.487179,0.179487,0.025641,0.25641,0.153846,145,7.01128,0.356717,0.653663,0.427276,0.305295,-0.324097,0.335289,0.112419,0.0392135,-0.0200364,0,0,0,0,0,0,0,0,1,0,402.964,11,11
55,2308.35,9.01269,1.16573,1.39679,2.02735,3.53368,-5.73956,0.612404,0.372944,0.128611,-0.116633,0.770274,0.49377,0.0574653,0.658062,1,0.509091,0.327273,0.0181818,0.109091,0.2,40,10.6158,0.0717801,0.578882,0.335104,0.228018,-0.176458,0.515267,0.2655,0.163536,-0.106898,0,0,0,0,0,0,0,0,1,0,401.949,19,16
40,2374.15,7.8707,1.52609,1.59861,2.44362,4.0935,-10.7938,0.519163,0.127952,-0.0160848,0.0190351,1.06851,0.780519,0.0785108,0.53449,1,0.375,0.125,0,0.125,0.3,11,10.8802,0.262822,0.60887,0.370723,0.247617,-0.241488,0.368392,0.135713,0.0570404,-0.0283423,0,0,0,0,0,0,0,0,1,0,476.505,20,17
48,1996.21,8.22317,0.47468,1.12842,0.821064,1.01647,-0.50591,0.7299,0.276246,0.288641,0.171335,0.799187,0.314861,0.24404,0.973498,1,0.5,0.125,0,0.145833,0.104167,82,8.56016,0.0753261,0.616626,0.380227,0.273912,-0.231246,0.549972,0.30247,0.196988,-0.142491,4,4,2,0,1,0,0,0,1,0,662.364,26,23
24,1072.11,6.76848,0.101581,0.860841,0.446191,0.442555,0.0174906,0.77471,0.333836,0.324226,0.12579,0.728517,0.247624,0.0933475,0.976174,1,0.375,0.0833333,0,0.125,0.0833333,99,6.81383,0.369573,0.661453,0.437521,0.320795,-0.332356,0.338457,0.114553,0.0399871,-0.0200083,0,0,0,0,0,0,0,0,1,0,189.086,27,24
27,724.199,8.08974,0.815067,1.00981,1.22401,1.57201,-2.40279,0.433147,0.219141,0.0783433,-0.0749531,0.617207,0.270637,0.10604,0.985909,1,0.740741,0.0740741,0,0,0.037037,37,8.7166,0.241992,0.594106,0.352962,0.258172,-0.180512,0.405859,0.164722,0.0773449,-0.039526,0,0,0,0,0,0,0,0,1,0,159.771,32,29
20,1607.05,6.98635,0.574211,0.931246,0.535234,0.499436,-0.314873,0.501338,0.0929466,0.0530378,0.0299923,0.716525,0.24988,0.2188,0.991809,1,0.4,0.15,0.05,0.1,0.1,132,6.29649,0.362912,0.588095,0.345855,0.246896,-0.178346,0.327851,0.107486,0.0240094,-0.0193928,0,0,0,0,0,0,0,0,1,0,605.228,41,38
16,1225.57,5.24609,1.26415,1.41809,1.74719,2.50568,-5.39467,0.45237,0.101868,0.00955331,0.00230116,0.609133,0.238934,0.245544,0.834394,1,0.1875,0,0.1875,0,0,27,6.08541,0.761484,0.784323,0.615163,0.48689,-0.747815,0.0658688,0.0043387,5.55199e-05,-6.85931e-06,0,0,0,0,0,0,0,0,1,0,339.337,47,44
28,2037.16,6.53262,1.11384,1.16862,1.45967,2.04118,-3.37198,0.48317,0.18066,-0.00847351,-0.0194343,1.06913,0.818634,0.23005,0.876433,1,0.5,0.142857,0.214286,0.0714286,0.535714,60,8.62617,0.478075,0.663989,0.440881,0.317659,-0.348819,0.252834,0.0639248,0.0102897,-0.00536232,0,0,0,0,0,0,0,0,1,0,587.663,50,47
23,1242.65,6.50948,0.813793,0.928498,0.843014,0.897302,-1.11328,0.366222,0.097889,0.0182223,-0.00663413,1.01181,0.705921,0.194948,0.991151,1,0.608696,0.0434783,0.130435,0,0.521739,53,7.88992,0.349145,0.598293,0.357954,0.237737,-0.222626,0.297979,0.0887914,0.025049,-0.0125728,0,0,0,0,0,0,0,0,1,0,231.993,52,49
60,6482.38,9.33451,0.652784,1.33803,0.816399,0.981822,-0.603036,0.799758,0.180607,0.144661,0.0988565,1.05803,0.299777,0.160783,0.967932,1,0.566667,0.35,0,0.25,0.266667,366,7.34607,0.383349,0.620096,0.384519,0.27968,-0.23503,0.32596,0.10625,0.0256443,-0.0185316,4,3,2,0,1.33333,0,0.812,0,1,0,1246.69,53,50
36,3492.51,8.03075,0.756654,1.18794,0.853899,0.991965,-0.891135,0.604781,0.150637,0.0684364,0.0261446,0.973691,0.338084,0.104467,0.979673,1,0.25,0.194444,0,0.138889,0.277778,192,6.69744,0.404072,0.596658,0.356001,0.26948,-0.172673,0.34484,0.118915,0.0146167,-0.0257657,3,2,1,0,1.5,0,0.406,0,1,0,878.582,56,53
62,8561.85,9.77552,0.502753,1.25872,0.574379,0.607229,-0.21686,0.820639,0.149804,0.124639,0.0769685,0.86796,0.151364,0.230339,0.979366,1,0.516129,0.419355,0,0.274194,0.258065,533,7.26522,0.300602,0.562048,0.315898,0.226992,-0.131165,0.351356,0.123451,0.0424702,-0.0221234,0,0,0,0,0,0,0,0,1,0,1519.71,59,56
43,3952.72,8.63541,0.510555,1.08911,0.576323,0.560577,-0.375495,0.649994,0.127888,0.0878121,0.0266975,1.21447,0.651966,0.280679,0.988904,1,0.604651,0.325581,0.0930233,0.162791,0.55814,285,5.14517,0.639169,0.728319,0.530448,0.413623,-0.518525,0.229738,0.0527796,-0.014986,0.00279532,0,0,0,0,0,0,0,0,1,0,829.451,60,57
38,2564.36,8.20202,0.870238,1.1066,1.1743,1.53029,-1.99169,0.479702,0.192597,0.0755212,-0.0174164,1.0722,0.742472,0.124939,0.920036,1,0.447368,0.315789,0.105263,0.0789474,0.447368,80,7.55259,0.448069,0.664607,0.441703,0.329375,-0.333414,0.299868,0.0899207,0.0170477,-0.0121845,0,0,0,0,0,0,0,0,1,0,447.346,67,64
41,1718.88,8.2525,1.53792,1.63437,2.71914,5.17058,-11.7854,0.595033,0.317359,-0.0155204,-0.081804,0.572869,0.259564,0.118157,0.494629,1,0.536585,0.195122,0,0.170732,0.0731707,40,9.53946,0.697162,0.765413,0.585857,0.455418,-0.672899,0.10467,0.0109558,0.000727468,-0.00016566,0,0,0,0,0,0,0,0,1,0,364.997,68,65
22,617.401,7.7652,0.6039,1.01013,1.01125,1.24008,-1.46174,0.520804,0.271363,0.188345,-0.0701788,0.5915,0.324104,0.0743107,1,1,0.590909,0.181818,0,0,0,49,8.33533,0.0747689,0.716459,0.513313,0.392758,-0.486448,0.64536,0.416489,0.288686,-0.317727,0,0,0,0,0,0,0,0,1,0,143.954,69,66
44,2102.14,8.44497,1.48705,1.5677,2.56827,4.76379,-10.4147,0.646538,0.311625,-0.015877,-0.0485531,0.668489,0.30381,0.0709436,0.508939,1,0.431818,0.227273,0.0227273,0.25,0.113636,44,9.80776,0.560977,0.72659,0.527933,0.404279,-0.523361,0.236285,0.0558304,0.0013301,-0.0030775,0,0,0,0,0,0,0,0,1,0,439.452,75,72
